RC1,NPorV,REG,log_NPorV,unlogged,Item,Participant
O,NP,R3,2.961251186,0.914642096,50,30
O,NP,R3,3.027350409,1.065001965,65,30
O,NP,R3,2.762709319,0.579041004,5,30
O,NP,R3,2.66537928,0.462785006,25,30
O,NP,R3,2.799257128,0.629878998,90,30
O,NP,R3,2.709661583,0.512461901,70,30
O,NP,R3,2.517983245,0.329596996,90,31
O,NP,R3,2.679851979,0.478466988,80,31
O,NP,R3,2.786800307,0.612068892,60,31
O,NP,R3,2.681462954,0.480245113,50,31
O,NP,R3,2.891548647,0.779020071,30,31
O,NP,R3,2.649798102,0.446475983,70,31
O,NP,R3,2.77460312,0.595118046,10,31
O,NP,R3,2.665962403,0.463406801,20,31
O,NP,R3,2.724284051,0.530009985,100,31
O,NP,R3,2.539610492,0.34642601,40,31
O,NP,R3,2.710302826,0.513219118,65,32
O,NP,R3,2.7364811,0.545106173,35,32
O,NP,R3,2.892447422,0.780633926,25,32
O,NP,R3,2.991868109,0.981449842,5,32
O,NP,R3,2.832346605,0.679745913,55,32
O,NP,R3,2.597708421,0.396012068,75,32
O,NP,R3,2.842577315,0.695948839,15,32
O,NP,R3,2.762299629,0.578495026,85,32
O,NP,R3,2.709892871,0.51273489,95,32
O,NP,R3,3.145297145,1.397324085,45,32
O,NP,R3,3.039686947,1.095688105,15,33
O,NP,R3,3.190032908,1.548933983,35,33
O,NP,R3,2.681051167,0.479789972,20,33
O,NP,R3,2.919608298,0.831013918,100,33
O,NP,R3,2.798587722,0.628908873,40,33
O,NP,R3,3.494342874,3.121352911,55,33
O,NP,R3,3.019891861,1.046867847,60,33
O,NP,R3,2.695334522,0.495831966,75,33
O,NP,R3,2.990467121,0.978288889,80,33
O,NP,R3,2.493716021,0.311685085,95,33
O,NP,R3,2.596197657,0.394636869,70,34
O,NP,R3,2.681271886,0.480033875,50,34
O,NP,R3,2.579339897,0.379611969,65,34
O,NP,R3,2.4459185,0.279201984,25,34
O,NP,R3,2.679708693,0.478309155,45,34
O,NP,R3,2.862784109,0.729094982,30,34
O,NP,R3,2.664692747,0.462054014,85,34
O,NP,R3,2.598153208,0.396417856,90,34
O,NP,R3,2.631506638,0.428061962,10,34
O,NP,R3,2.515182039,0.327477932,5,34
O,NP,R3,2.984286858,0.964465857,55,35
O,NP,R3,2.821422539,0.662861109,95,35
O,NP,R3,3.040540965,1.097844839,100,35
O,NP,R3,2.775609001,0.596498013,75,35
O,NP,R3,2.891815592,0.779499054,40,35
O,NP,R3,3.005219529,1.012090921,80,35
O,NP,R3,2.614650538,0.411766052,35,35
O,NP,R3,2.680086933,0.47872591,60,35
O,NP,R3,2.892449013,0.780636787,20,35
O,NP,R3,2.79766624,0.627575874,15,35
O,NP,R3,2.664786634,0.462153912,45,36
O,NP,R3,2.852715456,0.712386131,85,36
O,NP,R3,2.709394591,0.51214695,80,36
O,NP,R3,2.831993214,0.67919302,60,36
O,NP,R3,2.750722758,0.56327796,100,36
O,NP,R3,2.466583021,0.292808056,40,36
O,NP,R3,2.598487414,0.396723032,65,36
O,NP,R3,2.822206617,0.664058924,25,36
O,NP,R3,2.538379107,0.345445156,20,36
O,NP,R3,2.559791841,0.362904072,5,36
O,NP,R3,2.443419168,0.277599812,95,37
O,NP,R3,2.471370766,0.296053886,100,37
O,NP,R3,2.442450159,0.276981115,15,37
O,NP,R3,2.469377188,0.294698,35,37
O,NP,R3,2.495279226,0.31280899,55,37
O,NP,R3,2.936697224,0.864365101,75,37
O,NP,R3,2.558099738,0.361492872,40,37
O,NP,R3,2.736530484,0.545168161,60,37
O,NP,R3,3.01217473,1.028429985,80,37
O,NP,R3,2.616239138,0.413275003,20,37
O,NP,R3,2.843849312,0.697990179,20,38
O,NP,R3,2.843865333,0.698015928,100,38
O,NP,R3,2.919091775,0.83002615,60,38
O,NP,R3,2.944892592,0.880831003,10,38
O,NP,R3,2.788308376,0.614197969,40,38
O,NP,R3,2.809834287,0.645407915,80,38
O,NP,R3,3.00689841,1.016011,90,38
O,NP,R3,3.166118314,1.465947151,30,38
O,NP,R3,2.936984509,0.864937067,50,38
O,NP,R3,2.579420082,0.379682064,70,38
O,NP,R3,3.107824721,1.281813145,35,39
O,NP,R3,2.928814125,0.84881711,50,39
O,NP,R3,2.648645819,0.44529295,10,39
O,NP,R3,2.833296392,0.681234121,95,39
O,NP,R3,2.832239353,0.679578066,30,39
O,NP,R3,2.882954656,0.763756037,70,39
O,NP,R3,2.649038848,0.445696115,55,39
O,NP,R3,2.822451195,0.664433002,75,39
O,NP,R3,2.598670335,0.396890163,90,39
O,NP,R3,2.79913086,0.629695892,15,39
O,NP,R3,3.494276524,3.120876074,55,40
O,NP,R3,2.695969106,0.496556997,75,40
O,NP,R3,2.664171639,0.461499929,35,40
O,NP,R3,2.597824496,0.396117926,100,40
O,NP,R3,2.821606512,0.663141966,95,40
O,NP,R3,3.004262007,1.009861946,40,40
O,NP,R3,2.387169028,0.24387598,60,40
O,NP,R3,2.926542057,0.844388008,80,40
O,NP,R3,2.632869964,0.429407835,20,40
O,NP,R3,2.808546681,0.643497229,15,40
O,NP,R3,2.679556048,0.478141069,60,41
O,NP,R3,2.776080552,0.597146034,20,41
O,NP,R3,2.41620098,0.260735989,10,41
O,NP,R3,2.695490489,0.496010065,100,41
O,NP,R3,2.597755482,0.396054983,40,41
O,NP,R3,2.47104818,0.295834064,70,41
O,NP,R3,2.467667291,0.293540001,80,41
O,NP,R3,2.470510238,0.295467854,50,41
O,NP,R3,2.680000842,0.47863102,30,41
O,NP,R3,2.910823375,0.814373016,90,41
O,NP,R3,3.00621353,1.014410019,15,42
O,NP,R3,3.398582954,2.503703833,35,42
O,NP,R3,3.415940906,2.60579896,65,42
O,NP,R3,3.720167252,5.250096083,75,42
O,NP,R3,3.10266765,1.266682148,5,42
O,NP,R3,2.65058543,0.447286129,55,42
O,NP,R3,2.253076017,0.17909193,95,42
O,NP,R3,2.24772293,0.176898003,45,42
O,NP,R3,2.326999378,0.212324142,25,42
O,NP,R3,2.288812519,0.194452047,85,42
O,NP,R3,2.917894544,0.827741146,80,43
O,NP,R3,2.990648707,0.978698015,15,43
O,NP,R3,2.648724872,0.445374012,40,43
O,NP,R3,3.371210315,2.35077095,35,43
O,NP,R3,2.723472933,0.529021025,60,43
O,NP,R3,2.680200471,0.47885108,95,43
O,NP,R3,3.020407659,1.048111916,75,43
O,NP,R3,2.695830833,0.496398926,20,43
O,NP,R3,2.863944824,0.7310462,55,43
O,NP,R3,2.597983396,0.396262884,100,43
O,NP,R3,2.786766302,0.612020969,35,44
O,NP,R3,2.843160442,0.696883917,75,44
O,NP,R3,2.763669769,0.580322981,55,44
O,NP,R3,2.799516453,0.630255222,95,44
O,NP,R3,2.647896194,0.444525003,15,44
O,NP,R3,2.648521863,0.445165873,85,44
O,NP,R3,2.710525101,0.513481855,5,44
O,NP,R3,2.862604705,0.728793859,45,44
O,NP,R3,2.68105203,0.479790926,25,44
O,NP,R3,2.666055344,0.463505983,65,44
O,NP,R3,2.649810625,0.446488857,20,45
O,NP,R3,2.558342566,0.361695051,95,45
O,NP,R3,3.418347351,2.620277882,60,45
O,NP,R3,2.736898983,0.545630932,40,45
O,NP,R3,2.952774587,0.89696312,35,45
O,NP,R3,3.146179538,1.400166035,55,45
O,NP,R3,2.647325137,0.443940878,80,45
O,NP,R3,2.630082962,0.426661015,15,45
O,NP,R3,2.775954647,0.596972942,75,45
O,NP,R3,2.665845528,0.463282108,100,45
O,NP,R3,3.15060727,1.414514065,30,46
O,NP,R3,2.809842309,0.645419836,35,46
O,NP,R3,2.597705021,0.396008968,90,46
O,NP,R3,2.786524303,0.611680031,15,46
O,NP,R3,2.900999304,0.796158075,55,46
O,NP,R3,3.655698812,4.525835991,50,46
O,NP,R3,2.862856674,0.729216814,70,46
O,NP,R3,3.124823607,1.332979918,75,46
O,NP,R3,2.78800077,0.613763094,95,46
O,NP,R3,3.096266737,1.248149872,10,46
O,NP,R3,3.066446681,1.165323973,70,47
O,NP,R3,3.026972237,1.064074993,45,47
O,NP,R3,3.102335887,1.265714884,85,47
O,NP,R3,2.252238613,0.178746939,50,47
O,NP,R3,2.250858903,0.178179979,30,47
O,NP,R3,2.252727247,0.178948164,90,47
O,NP,R3,2.471539662,0.296169043,65,47
O,NP,R3,2.327400059,0.212520123,25,47
O,NP,R3,2.159085419,0.144239902,5,47
O,NP,R3,2.388117343,0.244409084,10,47
O,NP,R3,2.518095384,0.329682112,40,48
O,NP,R3,2.762610957,0.578909874,45,48
O,NP,R3,2.723344124,0.528864145,85,48
O,NP,R3,2.892927846,0.781497955,65,48
O,NP,R3,2.598599107,0.396825075,5,48
O,NP,R3,2.633239221,0.429773092,20,48
O,NP,R3,2.968847012,0.930779934,60,48
O,NP,R3,2.614047867,0.41119504,80,48
O,NP,R3,2.799822907,0.630700111,25,48
O,NP,R3,2.63363007,0.430160046,100,48
O,NP,R3,2.616150687,0.413190842,20,49
O,NP,R3,2.711260503,0.514352083,100,49
O,NP,R3,3.145840118,1.39907217,30,49
O,NP,R3,2.681384035,0.480157852,90,49
O,NP,R3,2.597172869,0.395524025,10,49
O,NP,R3,2.540022767,0.346755028,40,49
O,NP,R3,2.843194763,0.696938992,60,49
O,NP,R3,2.616518657,0.413541079,70,49
O,NP,R3,2.471180463,0.295924187,50,49
O,NP,R3,2.61443624,0.41156292,80,49
O,NP,R3,2.577796049,0.378264904,40,50
O,NP,R3,2.891617758,0.779144049,10,50
O,NP,R3,3.392280403,2.467632055,80,50
O,NP,R3,2.615636662,0.412702084,100,50
O,NP,R3,2.976023383,0.946288109,30,50
O,NP,R3,2.928233938,0.847683907,50,50
O,NP,R3,3.243250469,1.750856161,90,50
O,NP,R3,2.517904072,0.329536915,20,50
O,NP,R3,2.648491857,0.445135117,60,50
O,NP,R3,2.763510407,0.580110073,70,50
O,NP,R3,2.648395312,0.445036173,55,51
O,NP,R3,2.831568429,0.678529024,15,51
O,NP,R3,2.680075254,0.478713036,35,51
O,NP,R3,2.495401353,0.312896967,95,51
O,NP,R3,2.649427346,0.44609499,75,51
O,NP,R3,2.820817908,0.661938906,30,51
O,NP,R3,2.533431391,0.341531992,50,51
O,NP,R3,2.53354446,0.341620922,90,51
O,NP,R3,2.613839821,0.410998106,70,51
O,NP,R3,2.762300345,0.578495979,10,51
O,NP,R3,2.515937382,0.328047991,80,52
O,NP,R3,2.446433315,0.279533148,20,52
O,NP,R3,3.195527706,1.568655968,40,52
O,NP,R3,2.775073504,0.595762968,45,52
O,NP,R3,2.289470712,0.194746971,85,52
O,NP,R3,2.471306408,0.296010017,65,52
O,NP,R3,2.646113409,0.442703962,5,52
O,NP,R3,2.469256305,0.294615984,60,52
O,NP,R3,2.579541421,0.37978816,100,52
O,NP,R3,2.517860708,0.329504013,25,52
O,NP,R3,3.322556894,2.101633072,80,53
O,NP,R3,3.387058794,2.438140869,40,53
O,NP,R3,3.468270343,2.939478874,60,53
O,NP,R3,2.666003961,0.463451147,50,53
O,NP,R3,3.353101842,2.254767895,90,53
O,NP,R3,3.072448433,1.181540012,30,53
O,NP,R3,2.738112756,0.547158003,70,53
O,NP,R3,2.832430986,0.679877996,10,53
O,NP,R3,2.71144104,0.514565945,20,53
O,NP,R3,3.308916389,2.036649942,100,53
O,NP,R3,2.417055935,0.261249781,85,54
O,NP,R3,3.140640328,1.382421017,20,54
O,NP,R3,3.102181491,1.265264988,100,54
O,NP,R3,2.633389533,0.429921865,5,54
O,NP,R3,3.238698542,1.732600927,80,54
O,NP,R3,2.287893535,0.194041014,60,54
O,NP,R3,2.289983484,0.194977045,40,54
O,NP,R3,2.386855577,0.243700027,45,54
O,NP,R3,2.291090917,0.195474863,25,54
O,NP,R3,2.196670781,0.157279015,65,54
S,NP,R4,2.599185284,0.39736104,19,1
S,NP,R4,2.762749015,0.579093933,79,1
S,NP,R4,3.282918342,1.91830802,59,1
S,NP,R4,2.937213818,0.865393877,89,1
S,NP,R4,3.308918321,2.036659002,69,1
S,NP,R4,2.811265224,0.647537947,99,1
S,NP,R4,3.255394083,1.800503969,29,1
S,NP,R4,2.7884562,0.614407063,49,1
S,NP,R4,2.665882181,0.463321209,39,1
S,NP,R4,2.59668724,0.395081997,9,1
S,NP,R4,2.518645289,0.330099821,49,2
S,NP,R4,2.326970117,0.212309837,64,2
S,NP,R4,2.288271705,0.194210052,84,2
S,NP,R4,2.24876474,0.177322865,29,2
S,NP,R4,2.158347554,0.143995047,44,2
S,NP,R4,2.157269755,0.143638134,4,2
S,NP,R4,2.288827961,0.194458961,9,2
S,NP,R4,2.163391258,0.14567709,24,2
S,NP,R4,2.28931224,0.194675922,69,2
S,NP,R4,2.66484869,0.462219954,89,2
S,NP,R4,2.681339826,0.480108976,24,3
S,NP,R4,2.774801422,0.595389843,69,3
S,NP,R4,3.156305897,1.433197021,64,3
S,NP,R4,3.02684124,1.063754082,9,3
S,NP,R4,3.297288781,1.982845068,29,3
S,NP,R4,3.078468037,1.198030949,84,3
S,NP,R4,3.135388973,1.365805864,49,3
S,NP,R4,2.749597956,0.561820984,4,3
S,NP,R4,3.065842497,1.163703918,44,3
S,NP,R4,2.737667247,0.546597004,89,3
S,NP,R4,2.764235185,0.581079006,54,4
S,NP,R4,2.799880036,0.630783081,64,4
S,NP,R4,2.660646527,0.457769156,14,4
S,NP,R4,3.275572578,1.886134148,94,4
S,NP,R4,2.787300255,0.612773895,84,4
S,NP,R4,2.577847781,0.378309965,34,4
S,NP,R4,2.666035686,0.463485003,74,4
S,NP,R4,2.788514842,0.614490032,24,4
S,NP,R4,2.919134063,0.830106974,44,4
S,NP,R4,2.776362579,0.597533941,4,4
S,NP,R4,2.891664002,0.779227018,59,5
S,NP,R4,2.799825534,0.630703926,39,5
S,NP,R4,2.746335223,0.557615995,99,5
S,NP,R4,2.910876646,0.814472914,54,5
S,NP,R4,2.72351736,0.529075146,34,5
S,NP,R4,2.751087311,0.563750982,19,5
S,NP,R4,2.696471774,0.497132063,74,5
S,NP,R4,2.495423524,0.312912941,94,5
S,NP,R4,2.891408532,0.778768778,79,5
S,NP,R4,2.736539221,0.545179129,14,5
S,NP,R4,2.708880355,0.51154089,79,6
S,NP,R4,3.49438729,3.121672153,19,6
S,NP,R4,3.053863703,1.132045031,89,6
S,NP,R4,2.786685425,0.611907005,29,6
S,NP,R4,2.750784518,0.563358068,69,6
S,NP,R4,2.821120954,0.662400961,59,6
S,NP,R4,2.976983803,0.948383093,39,6
S,NP,R4,2.843481259,0.697398901,99,6
S,NP,R4,2.614785302,0.411893845,9,6
S,NP,R4,2.883247935,0.764271975,49,6
S,NP,R4,3.39598127,2.488749981,39,7
S,NP,R4,2.810615528,0.646569967,59,7
S,NP,R4,2.763883826,0.580609083,49,7
S,NP,R4,2.854302369,0.714993954,89,7
S,NP,R4,2.910645208,0.814038992,9,7
S,NP,R4,2.598948092,0.397144079,69,7
S,NP,R4,2.844224168,0.698592901,99,7
S,NP,R4,3.046997861,1.114289045,29,7
S,NP,R4,2.64884296,0.445495129,79,7
S,NP,R4,3.091071576,1.233308077,19,7
S,NP,R4,3.221831934,1.666602135,24,8
S,NP,R4,2.891476601,0.778890848,14,8
S,NP,R4,3.198198675,1.578333139,34,8
S,NP,R4,3.129614548,1.347766161,44,8
S,NP,R4,2.787939021,0.613675833,54,8
S,NP,R4,3.286597685,1.934628963,74,8
S,NP,R4,3.124570068,1.332201958,64,8
S,NP,R4,3.263126185,1.83284688,84,8
S,NP,R4,3.113716516,1.299321175,4,8
S,NP,R4,2.928257512,0.847729921,94,8
S,NP,R4,2.961193673,0.914520979,24,9
S,NP,R4,2.631755229,0.428307056,9,9
S,NP,R4,2.798426179,0.628674984,44,9
S,NP,R4,2.832126893,0.679402113,84,9
S,NP,R4,2.679959087,0.478585005,69,9
S,NP,R4,3.033588213,1.08040905,4,9
S,NP,R4,2.944952775,0.880953074,64,9
S,NP,R4,2.539580303,0.34640193,89,9
S,NP,R4,2.578803042,0.379143,49,9
S,NP,R4,2.577251525,0.377790928,29,9
S,NP,R4,3.297275413,1.982784033,79,10
S,NP,R4,3.318853317,2.083786964,99,10
S,NP,R4,2.723200982,0.528689861,4,10
S,NP,R4,2.810833749,0.646894932,24,10
S,NP,R4,2.831599101,0.678576946,44,10
S,NP,R4,3.457867809,2.869906902,84,10
S,NP,R4,2.785236561,0.609869003,59,10
S,NP,R4,2.763220621,0.57972312,39,10
S,NP,R4,3.510363612,3.238646984,19,10
S,NP,R4,2.710604747,0.513576031,64,10
S,NP,R4,2.75082532,0.563410997,54,11
S,NP,R4,2.763454893,0.580035925,19,11
S,NP,R4,2.820852007,0.661990881,34,11
S,NP,R4,2.843353703,0.697194099,99,11
S,NP,R4,3.119229132,1.315918922,74,11
S,NP,R4,2.810093949,0.645793915,59,11
S,NP,R4,2.998971317,0.997634172,39,11
S,NP,R4,2.663783765,0.461087942,14,11
S,NP,R4,2.960340386,0.912725925,79,11
S,NP,R4,3.047174009,1.114741087,94,11
S,NP,R4,2.892048919,0.779917955,84,12
S,NP,R4,2.883137097,0.764076948,64,12
S,NP,R4,3.395304707,2.484875917,99,12
S,NP,R4,2.927374502,0.846008062,79,12
S,NP,R4,3.096608637,1.249132872,39,12
S,NP,R4,2.991930984,0.98159194,24,12
S,NP,R4,3.199493523,1.583045959,19,12
S,NP,R4,3.140160026,1.380892992,4,12
S,NP,R4,2.952491671,0.896378994,59,12
S,NP,R4,3.059450951,1.146703005,44,12
S,NP,R4,2.83210769,0.679372072,84,13
S,NP,R4,2.95342909,0.898315907,94,13
S,NP,R4,3.322222184,2.100013971,44,13
S,NP,R4,3.146012007,1.399626017,64,13
S,NP,R4,3.552837413,3.571391106,14,13
S,NP,R4,3.259495924,1.817589998,24,13
S,NP,R4,2.831939548,0.679109097,34,13
S,NP,R4,3.234846938,1.717303038,74,13
S,NP,R4,2.984276551,0.964442968,54,13
S,NP,R4,2.615908042,0.412960052,4,13
S,NP,R4,2.891706389,0.779303074,79,14
S,NP,R4,2.968501573,0.930039883,59,14
S,NP,R4,2.722824591,0.528231859,19,14
S,NP,R4,2.708783791,0.511427164,14,14
S,NP,R4,3.234794599,1.71709609,74,14
S,NP,R4,2.863614824,0.730490923,39,14
S,NP,R4,2.747057329,0.558543921,54,14
S,NP,R4,2.695620941,0.496159077,94,14
S,NP,R4,2.648462314,0.445104837,34,14
S,NP,R4,3.763187791,5.796792984,99,14
S,NP,R4,2.648076911,0.444710016,49,15
S,NP,R4,3.472764925,2.970057964,34,15
S,NP,R4,2.539626931,0.346439123,54,15
S,NP,R4,2.87173279,0.744273901,29,15
S,NP,R4,3.107548449,1.280997992,94,15
S,NP,R4,2.66466451,0.462023973,9,15
S,NP,R4,2.495091833,0.312674046,69,15
S,NP,R4,2.873844092,0.747900963,89,15
S,NP,R4,3.207928828,1.614094019,14,15
S,NP,R4,2.833035492,0.680824995,74,15
S,NP,R4,2.842710304,0.696161985,49,16
S,NP,R4,3.151175816,1.416367054,54,16
S,NP,R4,2.872744132,0.746009111,34,16
S,NP,R4,2.901100605,0.796343803,94,16
S,NP,R4,3.332781098,2.15169692,69,16
S,NP,R4,2.863684982,0.73060894,89,16
S,NP,R4,2.99843377,0.996400118,9,16
S,NP,R4,2.853130952,0.713068008,74,16
S,NP,R4,2.851953892,0.71113801,29,16
S,NP,R4,2.959622256,0.911217928,14,16
S,NP,R4,3.262678639,1.830959082,9,17
S,NP,R4,3.176533442,1.501528025,89,17
S,NP,R4,2.597725939,0.396028042,69,17
S,NP,R4,2.899677763,0.79373908,49,17
S,NP,R4,2.798793638,0.629207134,44,17
S,NP,R4,2.968936999,0.930972815,4,17
S,NP,R4,2.537840439,0.345016956,29,17
S,NP,R4,3.305420611,2.020322084,24,17
S,NP,R4,3.113559656,1.298851967,84,17
S,NP,R4,2.61653418,0.413555861,64,17
S,NP,R4,2.969374434,0.931910992,99,18
S,NP,R4,2.787190577,0.612619162,59,18
S,NP,R4,2.882609895,0.763149977,79,18
S,NP,R4,2.79876813,0.629170179,29,18
S,NP,R4,2.59810175,0.396370888,39,18
S,NP,R4,2.800191156,0.631235123,49,18
S,NP,R4,2.902078974,0.798139811,69,18
S,NP,R4,2.560598833,0.363579035,89,18
S,NP,R4,3.085179621,1.21668911,19,18
S,NP,R4,2.695389858,0.495895147,9,18
S,NP,R4,3.16631018,1.466594934,24,19
S,NP,R4,2.681028506,0.479764938,64,19
S,NP,R4,3.161034834,1.448888063,89,19
S,NP,R4,2.927390413,0.846039057,9,19
S,NP,R4,2.613575463,0.410748005,69,19
S,NP,R4,2.694417424,0.494786024,29,19
S,NP,R4,2.723231534,0.528727055,84,19
S,NP,R4,2.945234653,0.88152504,49,19
S,NP,R4,2.809969029,0.645608187,4,19
S,NP,R4,2.557473429,0.360971928,44,19
S,NP,R4,3.140358461,1.381524086,59,20
S,NP,R4,3.521219561,3.320622921,84,20
S,NP,R4,2.873598974,0.747478962,19,20
S,NP,R4,2.798429638,0.628679991,44,20
S,NP,R4,2.736674428,0.545348883,79,20
S,NP,R4,2.798507041,0.628792048,99,20
S,NP,R4,3.194869966,1.566282034,24,20
S,NP,R4,3.194898788,1.566385984,39,20
S,NP,R4,3.134917245,1.364323139,4,20
S,NP,R4,3.217493445,1.650036097,64,20
S,NP,R4,2.649924708,0.446606159,19,21
S,NP,R4,2.983678136,0.963114977,79,21
S,NP,R4,2.577775244,0.378246784,59,21
S,NP,R4,4.0237004,10.5608871,64,21
S,NP,R4,3.597259224,3.956026793,84,21
S,NP,R4,3.795671223,6.246995926,99,21
S,NP,R4,2.737705321,0.546644926,39,21
S,NP,R4,2.809715872,0.645231962,44,21
S,NP,R4,3.525538063,3.353806973,4,21
S,NP,R4,3.3588632,2.284878969,24,21
S,NP,R4,2.853415179,0.713534832,74,22
S,NP,R4,3.040223288,1.097042084,79,22
S,NP,R4,2.762904188,0.57930088,59,22
S,NP,R4,3.294012715,1.967943907,94,22
S,NP,R4,3.297660741,1.984544039,39,22
S,NP,R4,3.006367633,1.014770031,19,22
S,NP,R4,2.737686379,0.546621084,54,22
S,NP,R4,2.872840724,0.746175051,14,22
S,NP,R4,2.665531173,0.462946892,99,22
S,NP,R4,2.862829411,0.729171038,34,22
S,NP,R4,2.64951113,0.446181059,54,23
S,NP,R4,2.493370057,0.311436892,49,23
S,NP,R4,2.443788277,0.277835846,34,23
S,NP,R4,2.49106892,0.309791088,29,23
S,NP,R4,3.084288018,1.214193821,94,23
S,NP,R4,2.919711329,0.83121109,89,23
S,NP,R4,3.060141625,1.148528099,69,23
S,NP,R4,2.517975392,0.329591036,74,23
S,NP,R4,2.245184555,0.175867081,14,23
S,NP,R4,2.51566585,0.327842951,9,23
S,NP,R4,2.680609393,0.479302168,89,24
S,NP,R4,2.737880118,0.546864986,19,24
S,NP,R4,2.853647734,0.713917017,49,24
S,NP,R4,2.64985654,0.446536064,69,24
S,NP,R4,2.709090816,0.511788845,79,24
S,NP,R4,2.597711819,0.396015167,39,24
S,NP,R4,2.723550825,0.529115915,59,24
S,NP,R4,2.944031373,0.879086018,29,24
S,NP,R4,2.517774912,0.329438925,99,24
S,NP,R4,2.709208144,0.511927128,9,24
S,NP,R4,2.516228617,0.328268051,9,25
S,NP,R4,2.694787674,0.495208025,59,25
S,NP,R4,2.614508187,0.411631107,29,25
S,NP,R4,2.665941176,0.463384151,69,25
S,NP,R4,2.863728489,0.730682135,49,25
S,NP,R4,3.151119083,1.416182041,19,25
S,NP,R4,2.969024299,0.931159973,99,25
S,NP,R4,2.952595274,0.896592855,79,25
S,NP,R4,2.681218604,0.479974985,39,25
S,NP,R4,3.090764775,1.232437134,89,25
S,NP,R4,2.709563375,0.512346029,9,26
S,NP,R4,3.545108124,3.508392096,4,26
S,NP,R4,2.798968862,0.62946105,29,26
S,NP,R4,2.751553949,0.564357042,89,26
S,NP,R4,2.787264938,0.612724066,69,26
S,NP,R4,2.598076671,0.396348,24,26
S,NP,R4,2.596322007,0.39474988,44,26
S,NP,R4,2.853923215,0.714370012,49,26
S,NP,R4,2.616127631,0.413168907,64,26
S,NP,R4,2.775054559,0.59573698,84,26
S,NP,R4,2.936764541,0.864499092,64,27
S,NP,R4,3.406877473,2.551981211,4,27
S,NP,R4,2.822202096,0.66405201,19,27
S,NP,R4,2.998587126,0.996752024,59,27
S,NP,R4,3.161144233,1.449253082,39,27
S,NP,R4,3.22639595,1.68420887,24,27
S,NP,R4,2.762358155,0.578572989,79,27
S,NP,R4,3.329044229,2.133262157,44,27
S,NP,R4,2.614364783,0.411495209,99,27
S,NP,R4,3.078177281,1.197229147,84,27
S,NP,R4,2.559231396,0.362436056,19,28
S,NP,R4,2.631299772,0.427858114,14,28
S,NP,R4,2.984508389,0.964957952,94,28
S,NP,R4,2.724076723,0.529757023,99,28
S,NP,R4,2.787711179,0.613353968,54,28
S,NP,R4,3.308641002,2.035358906,39,28
S,NP,R4,2.249616439,0.177670956,34,28
S,NP,R4,2.648129761,0.444764137,59,28
S,NP,R4,2.810050335,0.645729065,79,28
S,NP,R4,2.252831386,0.178991079,74,28
S,NP,R4,3.180565116,1.515532017,59,29
S,NP,R4,2.969106801,0.93133688,24,29
S,NP,R4,2.710036026,0.512903929,19,29
S,NP,R4,2.984391842,0.96469903,39,29
S,NP,R4,3.470168283,2.952353001,84,29
S,NP,R4,2.82169488,0.663276911,64,29
S,NP,R4,3.071848511,1.179908991,44,29
S,NP,R4,3.059550537,1.146965981,79,29
S,NP,R4,2.935691606,0.862365961,99,29
S,NP,R4,2.84252628,0.695867062,4,29
S,NP,R4,2.632924698,0.429461956,64,30
S,NP,R4,2.881974993,0.762035131,44,30
S,NP,R4,3.226347748,1.68402195,39,30
S,NP,R4,2.796950252,0.626542091,84,30
S,NP,R4,2.616335838,0.413367033,19,30
S,NP,R4,2.909837898,0.81252718,79,30
S,NP,R4,3.562889276,3.655015945,99,30
S,NP,R4,3.600913984,3.989458799,59,30
S,NP,R4,2.723099324,0.528566122,4,30
S,NP,R4,3.145849369,1.399101973,24,30
S,NP,R4,2.681090011,0.479832888,24,31
S,NP,R4,2.493839916,0.311774015,34,31
S,NP,R4,2.493439869,0.311486959,84,31
S,NP,R4,2.665593346,0.463013172,54,31
S,NP,R4,2.598217981,0.396476984,74,31
S,NP,R4,2.891597159,0.779107094,44,31
S,NP,R4,3.05591401,1.137402058,14,31
S,NP,R4,2.649639444,0.446312904,94,31
S,NP,R4,2.390579804,0.245798826,64,31
S,NP,R4,2.945231716,0.881519079,4,31
S,NP,R4,2.968658969,0.930377007,59,32
S,NP,R4,2.806679034,0.640735865,79,32
S,NP,R4,2.799731125,0.630566835,89,32
S,NP,R4,3.118632049,1.314110994,29,32
S,NP,R4,2.749642739,0.56187892,9,32
S,NP,R4,2.821960653,0.663682938,19,32
S,NP,R4,2.615365111,0.412444115,69,32
S,NP,R4,2.539027262,0.345961094,49,32
S,NP,R4,2.787559725,0.613140106,99,32
S,NP,R4,2.696320535,0.496958971,39,32
S,NP,R4,2.841558459,0.694318056,14,33
S,NP,R4,3.08961055,1.229166031,29,33
S,NP,R4,2.853848418,0.714246988,89,33
S,NP,R4,2.762793177,0.579152822,49,33
S,NP,R4,2.648173759,0.444809198,9,33
S,NP,R4,2.952490631,0.896376848,94,33
S,NP,R4,2.821934441,0.663642883,69,33
S,NP,R4,3.204120216,1.600000858,74,33
S,NP,R4,2.984387763,0.96468997,54,33
S,NP,R4,2.6646672,0.462026834,34,33
S,NP,R4,2.577551535,0.378051996,59,34
S,NP,R4,2.59774241,0.396043062,24,34
S,NP,R4,2.598239918,0.396497011,39,34
S,NP,R4,2.648352267,0.444992065,44,34
S,NP,R4,2.872702213,0.745937109,99,34
S,NP,R4,2.539799649,0.346576929,19,34
