RCtype,Par,ParFac,RC1,RC2,RC1fac,RC2fac,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,regionExp_response_1.rt,regionExp_response_2.rt,R_PRE,regionExp_response_3.rt,VinRC1,NinRC1,regionExp_response_4.rt,R34,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,R56,R567,regionExp_response_8.rt,regionExp_response_9.rt,VinRC2,NinRC2,R89,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,log_PRE,log_R34,log_R56,log_R567,log_R89,log_R8910,log_VinRC1,log_NinRC1,log_VinRC2,log_NinRC2,CORR,OO%COR,OS%COR,SO%COR,SS%COR,T%COR,OO-FP,OS-FP,SO-FP,SS-FP,T-FP,adj-OO,adj-OS,adj-SO,adj-SS,adj-%COR,adj-OO-FP,adj-OS-FP,adj-SO-FP,adj-SS-FP,adj-T-FP,dprimeOO,dprimeOS,dprimeSO,dprimeSS,dprimeT,dprimeSS-OS,dprimeOO-SO,dprimeSS-SO,dprimeOO-OS
OO,P,0.5,O,O,-0.5,-0.5,13,50,63,3,main,0,1,0,0,mismatch2,0.628707886,0.392659903,1.021367789,1.081416845,0.529026985,1.081416845,0.529026985,1.61044383,0.680288076,1.149060011,0.495105982,1.644165993,2.324454069,2.434486866,0.528918982,0.528918982,2.434486866,2.963405848,0.446635008,3.086506128,2.330051899,n,2.27207303,2.798448908,2.594016555,3.03399313,2.723477825,2.832692859,3.060342711,2.694698174,3.386407436,2.723389153,2.649952761,3.489467144,3.367365595,3.009182157,3.206945582,3.215945661,3.366320969,3.471791134,3.532759582,2.723477825,3.03399313,2.723389153,3.386407436,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,20,78,98,3,main,0,0,1,0,mismatch1,0.393134117,0.294552088,0.687686205,0.59591794,2.250760078,0.59591794,2.250760078,2.846678018,0.745978117,0.429855108,0.529088974,0.958944082,1.704922199,3.272140026,0.645460129,0.645460129,3.272140026,3.917600155,0.647008896,1.046949148,0.574505091,y,2.633810997,2.594540734,2.469162106,2.77518646,3.352329203,2.872726088,2.633322092,2.723528711,3.51483188,2.80986942,2.810910252,3.019925588,2.759293882,2.837390312,3.454338348,2.981793283,3.231704566,3.593020108,3.659403587,3.352329203,2.77518646,2.80986942,3.51483188,0,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,16,62,78,3,main,0,0,1,0,mismatch1,0.328435183,0.595139027,0.92357421,0.996728897,0.645819902,0.996728897,0.645819902,1.642548799,4.741671085,0.413211107,0.545222044,0.958433151,5.700104236,2.904599905,0.445189953,0.445189953,2.904599905,3.349789858,1.215350151,1.582287073,0.790948153,n,2.814036846,2.516449674,2.774618431,2.998577049,2.810111424,3.675931425,2.616171987,2.736573407,3.463086319,2.648545355,3.084701419,3.19928528,2.898148016,2.965471797,3.215518281,2.981561827,3.755882798,3.525017563,3.659454102,2.810111424,2.998577049,2.648545355,3.463086319,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,9,34,43,3,main,0,1,0,0,mismatch2,0.461601019,0.625946999,1.087548018,0.461616039,0.545286894,0.461616039,0.545286894,1.006902933,0.396576881,0.413524866,1.866061926,2.279586792,2.676163673,1.3439641,0.512065887,0.512065887,1.3439641,1.856029987,0.897995949,1.96775198,0.523630857,n,4.956216097,2.664266759,2.796537562,2.66428089,2.73662506,2.598327393,2.61650163,3.270926052,3.128387668,2.709325845,2.953274378,3.293970358,2.719025231,3.036448441,3.002987606,3.357856132,3.427512671,3.268584989,3.439968026,2.73662506,2.66428089,2.709325845,3.128387668,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,17,66,83,3,main,0,1,0,0,mismatch2,0.746184111,0.542091131,1.288275242,0.511602879,0.361460924,0.511602879,0.361460924,0.873063803,0.379598856,0.309735775,0.544924021,0.854659796,1.234258652,1.616540194,0.595717907,0.595717907,1.616540194,2.212258101,1.231606007,0.813123941,0.724516153,n,2.74433589,2.872845997,2.734072302,2.70893298,2.558061354,2.579324895,2.49099137,2.736335953,3.208586507,2.775040655,3.090471798,2.910156748,2.860048072,3.110008661,2.941045983,2.931793275,3.09140618,3.344835794,3.537046006,2.558061354,2.70893298,2.775040655,3.208586507,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,1,2,3,3,main,0,1,0,0,match,1.882514954,0.609297991,2.491812945,0.980038166,0.745996952,0.980038166,0.745996952,1.726035118,1.01493597,0.43022418,0.511211157,0.941435337,1.956371307,0.396286964,0.445242167,0.445242167,0.396286964,0.841529131,0.463479042,2.904101849,0.524138927,y,1.70145607,3.274738435,2.784829746,2.991242989,2.872737053,3.006438644,2.633694816,2.708600324,2.598009786,2.648596288,2.666030101,3.463011843,2.719446415,3.396515438,3.237049628,2.973790496,3.291451285,2.925069154,3.115613232,2.872737053,2.991242989,2.648596288,2.598009786,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,4,14,18,3,main,0,0,1,0,mismatch2,0.377711058,1.598522902,1.97623396,0.797280073,2.969386101,0.797280073,2.969386101,3.766666174,0.34423089,0.363258839,0.361054182,0.724313021,1.068543911,1.280380011,1.493704081,1.493704081,1.280380011,2.774084092,0.630643845,2.703315973,0.658392906,n,1.549832821,2.5771597,3.203718863,2.90161091,3.472666671,2.53684984,2.560216191,2.55757238,3.107338885,3.174264568,2.799784161,3.431896811,2.818485143,3.295838358,3.575957132,2.859926293,3.028792374,3.443119622,3.532082414,3.472666671,2.90161091,3.174264568,3.107338885,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,5,18,23,3,main,0,1,0,0,match,0.377803087,0.892803192,1.270606279,0.47966814,0.444766045,0.47966814,0.444766045,0.924434185,0.74720788,0.563994884,0.377038956,0.94103384,1.68824172,1.029491186,0.512830019,0.512830019,1.029491186,1.542321205,0.463227034,0.762662172,0.606750011,y,3.199368,2.577265502,2.950755734,2.680940873,2.648131624,2.873441443,2.751275165,2.576386224,3.012622633,2.709973439,2.665793897,2.882332206,2.783009793,3.104010997,2.965875997,2.973605241,3.227434628,3.18817483,3.302233112,2.648131624,2.680940873,2.709973439,3.012622633,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,8,30,38,3,main,0,0,1,0,mismatch2,0.377857924,0.394980907,0.772838831,0.663785934,0.445104122,0.663785934,0.445104122,1.108890056,0.461517096,0.413529873,0.52805686,0.941586733,1.403103829,1.165146112,0.511783123,0.511783123,1.165146112,1.676929235,0.39597106,0.67948699,1.3429811,n,3.68799305,2.577328534,2.596576103,2.822028045,2.648461616,2.664187793,2.616506888,2.722680689,3.06638039,2.70908596,2.597663446,2.832181146,3.128069901,2.888088935,3.044888489,2.973860331,3.14708981,3.224514736,3.316578413,2.648461616,2.822028045,2.70908596,3.06638039,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,12,46,58,3,main,0,0,1,0,mismatch2,0.528252125,0.578399181,1.106651306,0.545031071,0.612022161,0.545031071,0.612022161,1.157053232,2.918845177,0.797620058,0.829241991,1.626862049,4.545707226,1.012634993,0.561993122,0.561993122,1.012634993,1.574628115,0.480215073,0.579864979,1.059013844,n,3.624469042,2.722841253,2.762227669,2.736421261,2.786767148,3.46521106,2.901796067,2.918681286,3.005452931,2.749731,2.681435788,2.76332688,3.024901637,3.044010801,3.06335334,3.211350728,3.657601461,3.197178002,3.312778685,2.786767148,2.736421261,2.749731,3.005452931,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,4,14,18,4,main,0,0,1,0,mismatch2,0.680167913,0.561191082,1.241358995,0.664487839,0.880763054,0.664487839,0.880763054,1.545250893,0.596255064,0.480581999,1.684123993,2.164705992,2.760961056,0.579901218,0.694635868,0.694635868,0.579901218,1.274537086,2.103471994,0.531280994,0.474436045,n,3.216130018,2.83261614,2.749110761,2.822487037,2.944859089,2.775432081,2.6817675,3.226374063,2.763354021,2.841757205,3.322936734,2.72532428,2.676177677,3.093897396,3.188999003,3.335398919,3.441060281,3.105352477,3.528660813,2.944859089,2.822487037,2.841757205,2.763354021,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,12,46,58,4,main,0,0,1,0,mismatch2,0.579549789,0.728656054,1.308205843,0.662963152,0.562919855,0.662963152,0.562919855,1.225883007,0.427860022,0.346870184,0.378425121,0.725295305,1.153155327,1.68405509,1.165168047,1.165168047,1.68405509,2.849223137,0.363479137,0.530691862,0.456628084,n,4.569099903,2.763090752,2.862522578,2.821489391,2.750446567,2.631301709,2.540166971,2.577979958,3.226356294,3.066388566,2.560479488,2.724842428,2.659562618,3.116676085,3.088449025,2.860514866,3.06188781,3.454726462,3.506870481,2.750446567,2.821489391,3.066388566,3.226356294,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,8,30,38,4,main,0,0,1,0,mismatch2,0.412367105,0.426761866,0.839128971,0.547491789,0.411545992,0.547491789,0.411545992,0.959037781,0.478801966,0.363780022,0.495590925,0.859370947,1.338172913,0.580986977,0.444797039,0.444797039,0.580986977,1.025784016,1.786797047,0.614086866,0.33986783,n,2.091809988,2.615284014,2.630185605,2.73837761,2.614418377,2.680155925,2.560838845,2.695123345,2.764166398,2.648161887,3.252075226,2.788229809,2.531310059,2.923828715,2.981835716,2.934180667,3.126512235,3.011055928,3.449105048,2.614418377,2.73837761,2.648161887,2.764166398,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,16,62,78,4,main,0,0,1,0,mismatch1,0.362073898,0.46014905,0.822222948,0.595463037,0.545914173,0.595463037,0.545914173,1.14137721,0.596249819,1.618737936,0.478439093,2.097177029,2.693426848,0.530651093,0.529089928,0.529089928,0.530651093,1.059741021,2.204382181,0.311872959,0.306716919,n,3.343565941,2.558797218,2.66289853,2.774854808,2.73712437,2.77542826,3.209176545,2.679826658,2.724809063,2.723529494,3.343286892,2.493977721,2.486737733,2.914989594,3.057429197,3.321635092,3.430305185,3.025199746,3.513766543,2.73712437,2.774854808,2.723529494,2.724809063,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,18,70,88,4,main,1,0,0,0,match,0.462560177,0.497009993,0.95957017,0.680973053,0.462095022,0.680973053,0.462095022,1.143068075,0.49465394,0.380038977,0.661010027,1.041049004,1.535702944,0.612676859,0.495877981,0.495877981,0.612676859,1.10855484,1.970166922,0.528625011,0.357284069,y,2.309510946,2.665168241,2.696365121,2.833129927,2.66473129,2.694301473,2.57982814,2.820208047,2.787231477,2.695374824,3.294503023,2.723147707,2.553013652,2.982076739,3.058072095,3.017471173,3.186307217,3.044757182,3.488370442,2.66473129,2.833129927,2.695374824,2.787231477,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,14,54,68,4,main,1,0,0,0,match,0.461961031,0.647919893,1.109880924,0.580723047,0.41217804,0.580723047,0.41217804,0.992901087,0.510740995,1.116609097,0.728473902,1.845082999,2.355823994,0.714730978,0.395014048,0.395014048,0.714730978,1.109745026,2.555706978,0.645833969,0.390989065,y,1.745703936,2.664605342,2.811521314,2.763969062,2.61508485,2.708200718,3.047901162,2.862413998,2.854142606,2.596612541,3.407511059,2.810120884,2.592164611,3.045276387,2.996905986,3.266015907,3.372142841,3.045223207,3.564127537,2.61508485,2.763969062,2.596612541,2.854142606,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,2,6,8,4,main,1,0,0,0,match,0.462697029,0.965688944,1.428385973,0.729888916,1.232245207,0.729888916,1.232245207,1.962134123,1.933418989,0.631064892,0.794548035,1.425612927,3.359031916,0.74716115,0.763278961,0.763278961,0.74716115,1.510440111,1.433985949,0.459722042,0.323411942,y,1.89743495,2.665296711,2.984837259,2.863256769,3.090697138,3.28632598,2.80007402,2.900120158,2.873414282,2.882683292,3.156544896,2.662495327,2.509756052,3.154845577,3.292728691,3.154001625,3.52621413,3.17910351,3.469000653,3.090697138,2.863256769,2.882683292,2.873414282,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,6,22,28,4,main,1,0,0,0,match,0.730142117,0.37976408,1.109906197,0.445242882,0.345052958,0.445242882,0.345052958,0.79029584,0.293328047,0.396670103,0.661190033,1.057860136,1.351188183,1.601628065,0.445231915,0.445231915,1.601628065,2.04685998,1.016330004,0.37981391,0.490921974,y,3.795295,2.863407401,2.579513885,2.648596985,2.537885755,2.467353591,2.598429469,2.820326298,3.20456167,2.648586288,3.007034747,2.579570866,2.691012472,3.045286276,2.897789696,3.024428252,3.130715838,3.311088135,3.486173933,2.537885755,2.648596985,2.648586288,3.20456167,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,20,78,98,4,main,0,0,1,0,mismatch1,0.328118086,0.309700012,0.637818098,0.497349977,0.462059975,0.497349977,0.462059975,0.959409952,0.462793112,0.614155054,0.328577042,0.942732096,1.405525208,0.496719837,0.546270847,0.546270847,0.496719837,1.042990684,0.396834135,1.98520112,0.340425014,y,3.057715178,2.51603017,2.490941222,2.696662102,2.66469835,2.665386886,2.78827803,2.516637216,2.696111504,2.737408024,2.598609022,3.297804512,2.532021464,2.804696838,2.982004219,2.974388293,3.147838639,3.018280429,3.158309655,2.66469835,2.696662102,2.737408024,2.696111504,0,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,10,38,48,4,main,1,0,0,0,match,0.328200102,0.39231801,0.720518112,0.329439163,0.495675087,0.329439163,0.495675087,0.82511425,0.577877998,0.447535038,0.577404976,1.024940014,1.602818012,1.199699879,0.579535961,0.579535961,1.199699879,1.77923584,0.614595175,1.032866001,0.507776022,y,2.735368967,2.516138712,2.593638246,2.517775226,2.695197091,2.76183616,2.650827042,2.761480522,3.079072615,2.76308039,2.788589146,3.014043982,2.705672189,2.857644902,2.916514088,3.010698448,3.204884214,3.250233518,3.379093489,2.695197091,2.517775226,2.76308039,3.079072615,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
OO,P,0.5,O,O,-0.5,-0.5,2,6,8,5,main,1,0,0,0,match,0.512005091,1.130427837,1.642432928,0.762778997,0.813093185,0.762778997,0.813093185,1.575872182,0.593966007,0.56387496,1.397828102,1.961703062,2.555669069,1.414202929,1.331643105,1.331643105,1.414202929,2.745846034,0.580391884,0.764369011,2.931834221,y,9.109755039,2.709274279,3.053242844,2.882398726,2.910140321,2.773761591,2.751182809,3.145453767,3.150511732,3.124387845,2.763721331,2.883303072,3.46713941,3.215487643,3.197520989,3.29263327,3.407504617,3.438676182,3.52195331,2.910140321,2.882398726,3.124387845,3.150511732,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,18,70,88,5,main,1,0,0,0,match,0.478192091,0.478614807,0.956806898,0.46310091,0.662813902,0.46310091,0.662813902,1.125914812,0.677845955,0.462219954,1.31417799,1.776397944,2.454243899,1.347772837,1.131079912,1.131079912,1.347772837,2.478852749,4.392311096,0.545367002,0.457038879,y,4.341633081,2.679602389,2.67998613,2.665675634,2.821391609,2.831131009,2.66484869,3.118654189,3.129616699,3.053493289,3.642693092,2.736688857,2.659953146,2.980824298,3.051505533,3.249540262,3.38991772,3.394250729,3.837030305,2.821391609,2.665675634,3.053493289,3.129616699,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,7,26,33,5,main,0,0,0,1,mismatch1,0.378298998,0.508908033,0.887207031,0.461545944,0.595938921,0.461545944,0.595938921,1.057484865,0.577311039,0.697537899,0.778001785,1.475539684,2.052850723,0.695958853,0.478426933,0.478426933,0.695958853,1.174385786,0.413431168,0.596791983,0.490651131,n,7.020661116,2.577835191,2.706639306,2.664214939,2.77520175,2.761409862,2.843567809,2.890980593,2.842583564,2.67981562,2.616403214,2.77582298,2.690772804,2.948024975,3.02427416,3.168950894,3.31235737,3.069810786,3.200800435,2.77520175,2.664214939,2.67981562,2.842583564,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,15,58,73,5,main,0,0,0,1,mismatch1,0.36094594,0.960283995,1.321229935,0.479964972,0.377788067,0.479964972,0.377788067,0.857753039,0.594171047,0.513185024,0.475728989,0.988914013,1.58308506,0.695254803,0.545957088,0.545957088,0.695254803,1.241211891,0.446445942,0.512172937,0.691056967,y,12.269135,2.557442161,2.982399691,2.681209544,2.577248236,2.773911486,2.710273974,2.677359616,2.842143998,2.737158509,2.64976888,2.709416627,2.83951385,3.120978405,2.933362265,2.995158531,3.19950425,3.093845928,3.227284399,2.577248236,2.681209544,2.737158509,2.842143998,0,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,19,74,93,5,main,0,0,0,1,match,0.394582987,1.160429955,1.555012942,0.646772861,0.477120161,0.646772861,0.477120161,1.123893022,0.694240093,0.413511992,0.410159111,0.823671103,1.517911196,0.563683033,0.311331987,0.311331987,0.563683033,0.87501502,0.346464157,0.461976051,0.490444899,y,4.419363022,2.596138356,3.064618931,2.810751788,2.678627768,2.841509691,2.616488109,2.612952363,2.751034963,2.493223743,2.539658312,2.664619462,2.690590222,3.191734008,3.050724975,2.91575383,3.181246364,2.942015508,3.086886068,2.678627768,2.810751788,2.493223743,2.751034963,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,3,10,13,5,main,0,0,0,1,mismatch1,0.344146013,0.542860031,0.887006044,0.443998098,0.763124943,0.443998098,0.763124943,1.207123041,0.69438982,0.546813011,0.427353144,0.974166155,1.668555975,0.462760925,0.428749084,0.428749084,0.462760925,0.891510009,0.329802036,0.395614862,0.407929897,y,2.201866865,2.536742743,2.734687867,2.64738111,2.882595649,2.841603345,2.73783884,2.630786903,2.665356681,2.632203205,2.518253332,2.597272598,2.610585536,2.947926579,3.08175154,2.988633037,3.22234078,2.950126223,3.08682664,2.882595649,2.64738111,2.632203205,2.665356681,0,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,11,42,53,5,main,0,0,0,1,mismatch1,0.328099966,0.542331934,0.8704319,0.596986055,0.695588827,0.596986055,0.695588827,1.292574882,0.644442081,0.463551998,1.530788183,1.994340181,2.638782262,0.479970932,1.748981953,1.748981953,0.479970932,2.228952885,0.430243969,2.30230093,0.423995018,n,3.625151873,2.516006185,2.734265178,2.775964187,2.842352597,2.809183891,2.666098457,3.184915101,2.681214936,3.242785328,2.633714791,3.362162089,2.627360754,2.939734799,3.111455712,3.299799239,3.421403556,3.348100889,3.424750488,2.842352597,2.775964187,3.242785328,2.681214936,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,14,54,68,5,main,1,0,0,0,match,0.323343992,0.327452898,0.65079689,0.446837902,0.545538187,0.446837902,0.545538187,0.992376089,0.343405962,0.480119228,0.494451046,0.974570274,1.317976236,0.345695019,0.445423126,0.445423126,0.345695019,0.791118145,0.94845891,0.327778101,0.423918962,y,1.952688932,2.509664796,2.515148838,2.650150004,2.736825156,2.535807831,2.681349099,2.6941233,2.538693122,2.648772761,2.977018521,2.515579935,2.627282843,2.813445469,2.996676292,2.988813161,3.11990758,2.898241346,3.240443671,2.736825156,2.650150004,2.648772761,2.538693122,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,6,22,28,5,main,1,0,0,0,match,0.311347008,0.745790005,1.057137013,1.013410091,0.544950008,1.013410091,0.544950008,1.558360099,0.489953041,0.479832172,1.063471079,1.543303251,2.033256292,0.580401897,0.406747818,0.406747818,0.580401897,0.987149715,0.480515003,0.429425955,0.474335194,y,3.463827133,2.493244697,2.872616559,3.005785224,2.736356663,2.690154458,2.681089363,3.026725684,2.763728823,2.609325232,2.681706952,2.63288829,2.676085349,3.024131279,3.19266782,3.188451271,3.308192125,2.994383024,3.166626854,2.736356663,3.005785224,2.609325232,2.763728823,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,10,38,48,5,main,1,0,0,0,match,0.395246983,0.511762142,0.907009125,0.479615927,0.37788105,0.479615927,0.37788105,0.857496977,0.493022919,0.580936909,0.594819069,1.175755978,1.668778897,0.412972927,0.423633814,0.423633814,0.412972927,0.836606741,0.413456917,0.563035965,0.891733885,y,8.520143032,2.596868564,2.709068155,2.680893597,2.577355113,2.692867109,2.76412897,2.774384883,2.615921582,2.626990618,2.616430262,2.750536137,2.95023527,2.957611656,2.933232598,3.070317196,3.222398799,2.92252136,3.096932129,2.577355113,2.680893597,2.626990618,2.615921582,1,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
OO,P,0.5,O,O,-0.5,-0.5,19,74,93,6,main,0,0,0,1,match,0.428768158,0.475224018,0.903992176,0.413195848,1.080616951,0.413195848,1.080616951,1.493812799,0.526924133,0.396787167,0.427469969,0.824257136,1.351181269,0.647019148,0.946295023,0.946295023,0.647019148,1.593314171,0.513957024,0.778344154,2.078999043,n,4.550551891,2.632222525,2.676898382,2.616155949,3.033671776,2.72174809,2.598557618,2.63090561,2.810917133,2.976026556,2.710926806,2.891171668,3.317854289,2.956164672,3.174296176,2.916062716,3.130713616,3.202301419,3.323720431,3.033671776,2.616155949,2.976026556,2.810917133,0,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,0.7,0.5,0.6,0.9,0.675,0.3,0.5,0.4,0.1,0.325,1.048801025,0,0.506694206,2.563103131,0.90752438,2.563103131,0.542106819,2.056408925,1.048801025
