RCtype,RC1,RC2,Group,Num,Item,Participant,V1,V2,V3,V4,Matching,CORR,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,Q_Exp_reponse_1.keys,Q_Exp_reponse_1.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,R23467810,log_R23467810,R234678,log_R234678,RC1_rt,log_RC1_rt,RC2_rt,log_RC2_rt,R3478,log_R3478,R78,log_R78,R34,log_R34
OS,O,S,8,32,40,6,1,0,0,0,mismatch2,0,0.442442894,0.463356972,0.477205992,6.905459881,0.424783945,0.412541151,0.345106125,0.276456833,0.393526077,0.376121044,y,4.245145082,2.645857224,2.665915702,2.678705888,3.839192606,2.628168094,2.615467276,2.537952667,2.441627329,2.594973516,2.575327633,9.256247998,3.966434982,8.880126954,3.948419175,7.846022845,3.894649568,1.034104109,3.014564264,8.004228831,3.903319496,0.621562958,2.793485125,7.382665873,3.868213213
OO,O,O,7,26,33,6,0,0,0,1,mismatch1,1,0.442698956,0.462710857,0.460841894,1.567017078,0.610745907,0.630605221,1.631605148,0.378827095,0.793883085,0.359285831,n,4.868680954,2.646108498,2.66530969,2.663551953,3.19507373,2.785860565,2.799757562,3.212615067,2.578441034,2.899756549,2.55544009,5.490893124,3.739642991,5.131607293,3.710253414,2.490569829,3.396298723,2.641037464,3.421774562,4.038291215,3.606197634,2.010432243,3.303289441,2.027858972,3.307037749
SS,S,S,1,1,2,6,1,0,0,0,match,1,0.460633993,0.429309845,0.445053101,0.560364962,0.459887981,0.413233995,3.323875904,1.414096117,0.626353979,0.443532944,y,3.470165014,2.663355984,2.632770848,2.648411831,2.748470972,2.66265206,2.616196042,3.521644801,3.15047893,2.796819841,2.646925883,7.029466868,3.846922388,6.585933924,3.818617369,1.434727908,3.156769546,5.151206016,3.711908919,5.743390084,3.759168314,4.737972021,3.675592492,1.005418063,3.002346683
OS,O,S,1,4,5,6,0,0,0,1,match,1,0.461076021,0.563333988,0.777616024,2.805184841,0.711538076,0.709752083,2.403911114,6.485007048,1.698000908,0.376097918,y,5.424323082,2.663772537,2.750765955,2.890765201,3.447961483,2.852198145,2.851106676,3.380918405,3.811910452,3.229937918,2.575300929,14.12090302,4.14986247,13.7448051,4.138138586,4.146134853,3.617643423,9.598670245,3.982211072,12.47171903,4.095926318,8.888918162,3.948848908,3.582800865,3.55422267
OS,O,S,4,16,20,6,1,0,0,0,mismatch2,1,0.477129936,0.396049976,1.799132109,0.361690998,1.177136898,0.462728024,0.344856024,0.644892931,0.37740612,0.325476885,n,2.825644016,2.678636666,2.597749991,3.255063054,2.5583377,3.070826973,2.665325802,2.537637817,2.809487616,2.576808938,2.512520151,4.334826947,3.636971764,4.009350062,3.603073977,2.556873083,3.407709171,1.452476979,3.162109258,3.150572062,3.498389418,0.989748955,2.995525052,2.160823107,3.334619215
SO,S,O,20,79,99,6,0,0,0,1,mismatch2,1,0.477415085,0.630559921,0.528831959,0.509968996,1.913974047,0.613372087,0.678056002,0.378420115,0.377402067,0.457369089,n,4.889603853,2.678896137,2.799726363,2.723317693,2.707543774,3.281936045,2.787724008,2.831265565,2.577974213,2.576804274,2.66026681,3.796578169,3.579392346,3.33920908,3.523643613,1.669360876,3.222550231,1.669848204,3.222676994,2.095277072,3.321241461,1.056476117,3.023859684,1.038800955,3.01653234
OS,O,S,20,80,100,6,1,0,0,0,mismatch2,0,0.47776413,0.395765066,0.509742975,0.412288904,6.884417057,0.312273979,0.294454098,0.36020112,0.276682138,0.325951099,y,2.804289818,2.67921354,2.597437457,2.707351249,2.615201647,3.837867172,2.494535797,2.469017603,2.556545059,2.441981123,2.51315245,2.610677241,3.416753183,2.284726142,3.358834151,1.317796945,3.119848496,0.966929197,2.985394674,1.576687097,3.197745514,0.654655218,2.816012634,0.922031879,2.964745937
SS,S,S,10,37,47,6,0,0,0,1,match,1,0.493330956,0.797472,0.545661926,0.494578123,0.980312109,0.529741049,1.064993858,0.676672935,0.610043049,1.129506826,y,3.814943075,2.693138368,2.901715444,2.736923652,2.694234902,2.991364367,2.724063627,3.027347103,2.830378806,2.785360483,3.05288886,5.238626717,3.719217454,4.109119891,3.613748813,1.837712049,3.264277463,2.271407842,3.356295121,2.781906842,3.444342583,1.741666793,3.240965072,1.040240049,3.01713357
OO,O,O,3,10,13,6,0,0,0,1,mismatch1,1,0.544349909,0.69766593,0.544185877,0.563004971,2.836809874,0.429255009,0.827952147,0.462026119,1.663729906,0.426730156,n,5.621069908,2.735878155,2.843647515,2.735747267,2.750512229,3.45283023,2.632715372,2.918005237,2.664666528,3.221082823,2.630153334,3.950820209,3.596687267,3.524090053,3.547046998,1.804856778,3.256442745,1.719233275,3.235334808,2.397169114,3.379698673,1.289978266,3.110582393,1.107190848,3.044222487
SS,S,S,17,65,82,6,1,0,0,0,mismatch2,1,0.577527046,0.496690989,0.796936989,1.197070122,0.912034988,0.696913958,0.797320127,0.652295828,0.610613108,1.330070972,n,3.012911081,2.761572327,2.696086281,2.901423985,3.078119591,2.960011499,2.843179163,2.901632727,2.814444601,2.785766123,3.123874815,5.967298985,3.775777798,4.637228013,3.666258451,2.4906981,3.396321089,2.146529913,3.331736945,3.443623066,3.537015608,1.449615955,3.16125296,1.994007111,3.299726703
OO,O,O,11,42,53,6,0,0,0,1,mismatch1,0,0.594233036,0.496339798,1.463907003,3.190068007,0.895776033,0.663961887,1.230221987,0.462064028,6.098596811,0.844769001,y,5.561875105,2.773956792,2.6957791,3.165513488,3.503799942,2.952199438,2.822143151,3.089983485,2.66470216,3.785229922,2.926737969,8.351331711,3.921755734,7.50656271,3.875441117,5.150314808,3.711833776,2.356247902,3.372220981,6.346261025,3.802517931,1.692286015,3.228473765,4.65397501,3.667824047
SS,S,S,14,53,67,6,0,0,0,1,match,1,0.661276102,0.881616116,0.780373096,1.028748989,1.047302008,1.952595949,0.797160864,1.81606698,0.492702007,2.166884899,y,5.114233017,2.820382828,2.945279521,2.892302288,3.012309421,3.020071936,3.290612384,2.901545969,3.259131862,2.692584331,3.335835843,9.423446893,3.974209787,7.256561994,3.86073091,2.690738201,3.429871445,4.565823793,3.659519147,4.422349929,3.645653104,2.613227844,3.417177277,1.809122085,3.257467875
OS,O,S,13,52,65,6,0,0,0,1,match,1,0.677012205,1.065742016,0.762198925,0.780210972,2.351138115,0.496925116,0.746931076,1.44683218,0.576634884,0.47632885,y,5.697160006,2.830596498,3.027652088,2.882068332,2.892212053,3.371278142,2.696290948,2.873280529,3.16041816,2.760900912,2.677906886,5.775169135,3.761564708,5.298840285,3.724180829,2.608151913,3.416332883,2.690688372,3.429863402,3.736173153,3.572426995,2.193763256,3.341189758,1.542409897,3.188199803
OS,O,S,5,20,25,6,0,0,0,1,match,0,0.710304022,0.613864183,0.862322092,2.119102955,0.74488616,1.181806087,0.797522783,0.510756969,3.957108974,0.493648052,n,6.174705029,2.851444274,2.788072294,2.935669513,3.326152057,2.872089905,3.072546223,2.901743098,2.708214301,3.59737801,2.693417428,6.579023121,3.818161413,6.085375069,3.784287351,3.59528923,3.555733834,2.490085839,3.396214318,4.289704799,3.632427407,1.308279752,3.11670062,2.981425047,3.474423896
SO,S,O,15,59,74,6,1,0,0,0,mismatch1,1,0.712036848,0.512836933,0.596130848,1.096307993,0.577505112,0.530064106,0.594856977,0.411774874,0.475907087,0.50937891,n,8.04736495,2.852502469,2.709979294,2.775341596,3.03993258,2.761555833,2.724328396,2.77441256,2.614659843,2.677522172,2.70704096,4.251350641,3.628526926,3.741971731,3.573100502,2.205275774,3.343462907,1.536695957,3.186587949,2.699070692,3.431214259,1.006631851,3.002870668,1.692438841,3.228512984
OO,O,O,18,70,88,6,1,0,0,0,match,1,0.727957964,0.831668139,1.045581102,1.684298038,0.427577019,0.413062811,0.493907928,0.295451164,0.325401068,0.40963316,y,4.865383148,2.862106302,2.919950064,3.019357725,3.226418943,2.631014355,2.616016096,2.693645997,2.470485705,2.512418974,2.612395106,5.173602342,3.713793045,4.763969182,3.677968943,3.561547279,3.551638714,1.202421903,3.080056879,3.519238232,3.546448667,0.789359092,2.897274616,2.72987914,3.43614342
OO,O,O,2,6,8,6,1,0,0,0,match,0,0.745571136,0.395659924,0.376603842,2.604388952,0.829754829,0.664080858,0.677932024,0.412375212,0.475763083,0.410010099,n,10.67415905,2.872489086,2.597322063,2.575884746,3.415705844,2.918949789,2.822220962,2.831186149,2.615292552,2.67739074,2.612794554,5.541050911,3.74359214,5.131040812,3.710205469,3.376652718,3.528486397,1.754388094,3.244125671,4.07130003,3.609733108,1.090307236,3.037548894,2.980992794,3.474360926
SO,S,O,16,63,79,6,0,0,0,1,mismatch2,1,0.761542082,0.480294943,0.478765011,0.461085796,0.742458105,1.16572094,1.246870995,0.445297956,1.933506012,0.510469913,n,3.718738079,2.881693907,2.681508014,2.680122404,2.663781744,2.870671953,3.066594598,3.095821522,2.648650702,3.286345527,2.70797015,4.788505554,3.680199995,4.278035641,3.631244398,1.42014575,3.152332918,2.857889891,3.456045492,2.632019758,3.420289145,1.692168951,3.228443722,0.939850807,2.973058919
OS,O,S,12,48,60,6,1,0,0,0,mismatch2,0,0.77797699,0.881416082,0.84570694,2.219404936,0.541701794,0.713829041,1.13167882,0.677921057,0.59514308,0.426335096,y,4.390959978,2.890966752,2.94518097,2.927219894,3.346236548,2.733760274,2.853594213,3.053723188,2.831179124,2.774621388,2.629751085,6.896291972,3.83861564,6.469956876,3.810901386,3.946527958,3.596215184,2.523428918,3.401991076,4.874711753,3.68794894,1.809599877,3.257582558,3.065111876,3.486446331
SO,S,O,3,11,14,6,1,0,0,0,mismatch1,0,0.77885294,0.396111965,0.679752111,1.515261889,3.004406929,0.496391058,0.342232943,0.295499086,0.324984074,0.460049868,y,6.071346998,2.891455464,2.597817961,2.832350565,3.1804877,3.477758755,2.69582395,2.534321812,2.470556142,2.511862079,2.66280491,4.18529892,3.621726481,3.725249052,3.571155313,2.591125965,3.413488526,1.134123087,3.054660191,2.832746029,3.452207639,0.637732029,2.804638229,2.195014,3.341437295
SS,S,S,6,21,27,6,0,0,0,1,match,1,1.162561178,0.563281059,0.596249819,1.079875231,1.231752872,2.754861832,0.462317944,0.494143009,1.497193098,0.493303061,y,5.282935143,3.065415816,2.750725148,2.77542826,3.03337358,3.090523584,3.440099822,2.66494075,2.693852655,3.175277816,2.69311381,6.444031955,3.809157685,5.950728894,3.774570165,2.239406109,3.350132859,3.711322785,3.569528728,2.632586003,3.420382568,0.956460953,2.980667245,1.67612505,3.224306417
OS,O,S,9,36,45,6,0,0,0,1,match,1,1.480619192,0.64746809,0.594799995,8.194052935,0.89387989,1.466905832,1.500066042,1.950284004,0.442299128,0.376749039,y,7.734030008,3.170443374,2.811218369,2.774370956,3.913498765,2.951279167,3.166402235,3.17611038,3.290097859,2.645716083,2.576052153,14.73032594,4.168212357,14.3535769,4.15696014,9.43632102,3.974802707,4.917255878,3.691722808,12.23920298,4.087753137,3.450350046,3.537863157,8.78885293,3.943932197
SS,S,S,18,69,87,6,0,0,0,1,match,1,1.56545186,0.781226873,0.512785912,0.694366932,1.732758999,0.513958931,1.499183893,0.745804071,0.492456913,0.410134792,y,4.884299994,3.194639717,2.892777174,2.709936085,2.84158903,3.238738163,2.710928417,3.175854908,2.87262475,2.692368238,2.612926612,5.157461404,3.712435987,4.747326612,3.676449112,1.988379717,3.298499324,2.758946895,3.440743341,3.452140808,3.538088502,2.244987964,3.351214017,1.207152844,3.081762262
SO,S,O,8,31,39,6,0,0,0,1,mismatch2,0,2.233242035,1.166287899,0.779879093,1.029683113,0.859594107,0.848063946,0.929154873,1.767563105,1.933491945,0.576848984,y,5.124146938,3.348935794,3.06680577,2.892027278,3.01270359,2.934293429,2.9284286,2.968088109,3.247374928,3.286342367,2.761062132,7.097481013,3.851104239,6.520632029,3.814289693,2.975850105,3.473611052,3.544781924,3.549589522,4.506280184,3.653818191,2.696717978,3.43083553,1.809562206,3.257573517
SS,S,S,9,33,42,6,1,0,0,0,mismatch2,1,7.556233883,0.747698069,1.248358965,1.213472128,1.029206991,0.446629047,1.733870029,0.762018919,0.660158873,0.409208059,n,2.418975115,3.878305392,2.873726259,3.096339484,3.084029806,3.012502728,2.649946964,3.23901654,2.881965754,2.819648465,2.611944178,6.561255216,3.816986931,6.152047157,3.789019656,3.209529162,3.506441326,2.942517995,3.468719127,4.957720041,3.695281999,2.495888948,3.397225258,2.461831093,3.391258253
SO,S,O,2,7,9,7,0,1,0,0,match,1,0.360007048,0.446583986,0.595916986,3.623550177,0.561450005,0.446630001,3.004751921,0.32780385,0.376018047,0.359363079,y,1.162409067,2.556311003,2.649903146,2.775185765,3.55913428,2.74931109,2.649947892,3.477808622,2.51561405,2.575208689,2.555533456,8.8046,3.94470963,8.445236921,3.926611838,4.666051149,3.668949495,3.779185772,3.577398241,7.552022934,3.8780633,3.332555771,3.522777426,4.219467163,3.625257611
OO,O,O,18,70,88,7,1,0,0,0,match,1,0.376778841,0.429480076,2.451874018,2.002034903,0.393939018,1.835489035,3.790945053,0.646363974,0.442467928,1.196326971,y,1.292981863,2.576086506,2.632943021,3.389498152,3.301471645,2.595428998,3.263751794,3.57874749,2.810477142,2.645881797,3.077849894,12.35251403,4.091755356,11.15618706,4.047515788,4.883388997,3.68872132,6.272798062,3.797461307,8.891217948,3.948961256,4.437309027,3.647119675,4.453908921,3.648741332
OS,O,S,8,32,40,7,1,0,0,0,mismatch2,1,0.392199993,0.429934978,1.598469973,4.81362009,0.474726915,0.362603903,0.545872927,0.878446102,0.343843937,0.37609005,n,2.534494877,2.593507582,2.633402779,3.203704483,3.682471811,2.676443855,2.559432474,2.737091556,2.94371512,2.536361371,2.575291844,9.005038023,3.954485551,8.628947973,3.93595785,6.842025041,3.835184659,1.786922932,3.252105822,7.836409092,3.8941171,1.424319029,3.153607277,6.412090063,3.806999614
OS,O,S,20,80,100,7,1,0,0,0,mismatch2,1,0.427042961,0.46296382,1.078932047,11.02238417,1.411362886,0.463108063,0.596168995,0.807687044,0.42692399,0.426832914,n,1.705358982,2.630471568,2.665547053,3.032994093,4.042275544,3.149638693,2.665682342,2.775369386,2.907243116,2.63035056,2.630257901,14.85807705,4.171962606,14.43124414,4.159303774,12.56428004,4.099137608,1.866964102,3.271135967,13.50517226,4.130500128,1.403856039,3.147322575,12.10131622,4.08283261
OS,O,S,15,60,75,7,0,1,0,0,mismatch1,1,0.427136898,0.396746874,1.01274085,2.085314035,3.740842104,1.416721821,0.613065958,0.694278002,0.509746075,0.493315935,n,7.291357994,2.630567089,2.598513514,3.005498328,3.319171466,3.572969378,3.151284583,2.787507202,2.841533405,2.70735389,2.693125144,6.712183475,3.826863819,6.21886754,3.793711307,3.494801759,3.543422546,2.724065781,3.435217591,4.405398845,3.643985234,1.30734396,3.116389865,3.098054885,3.491089107
OS,O,S,4,16,20,7,1,0,0,0,mismatch2,1,0.427450895,0.579566002,0.611148119,8.729701996,0.908974886,0.663963079,7.775712967,0.808073997,0.577413797,0.493638039,n,6.755271912,2.630886231,2.763102901,2.786146479,3.940999419,2.958551884,2.82214393,3.890740221,2.907451132,2.761487157,2.693408618,19.6618042,4.293623367,19.16816616,4.282580565,9.920416117,3.996529889,9.247750043,3.966036083,17.92463708,4.253450371,8.583786964,3.933678931,9.340850115,3.970386403
SS,S,S,4,13,17,7,0,1,0,0,mismatch2,1,0.443721056,0.429441929,0.579560041,0.443475008,0.541379929,0.446397066,0.964201927,0.410707951,0.494004011,0.409815788,n,2.156723976,2.647110038,2.632904445,2.763098434,2.64686915,2.733502151,2.649721331,2.984167995,2.613533111,2.693730475,2.612588685,3.68359971,3.56627243,3.273783922,3.515050011,1.452476978,3.162109257,1.821306944,3.260383143,2.397944927,3.379839205,1.374909878,3.138274232,1.023035049,3.009890513
SO,S,O,11,43,54,7,1,0,0,0,mismatch1,1,0.459810019,0.345743895,0.946897984,0.509212971,0.392946005,0.814284801,0.444161892,0.445060015,0.675981045,0.509528875,n,3.477078915,2.66257843,2.53875452,2.976303192,2.706899458,2.594332878,2.910776329,2.647541294,2.648418578,2.829934518,2.707168801,4.014890433,3.603673698,3.505361558,3.54473282,1.80185485,3.255719803,1.703506708,3.231343848,2.345332862,3.370204489,0.889221907,2.949010154,1.456110955,3.163194469
OS,O,S,19,76,95,7,0,1,0,0,mismatch1,1,0.460238934,0.446546793,0.677824974,1.600162029,0.560264826,0.78125906,0.411864042,0.894448042,0.39168191,0.409225941,n,3.172821999,2.662983355,2.649866975,2.831117566,3.204163961,2.748393358,2.892795067,2.614753877,2.951555118,2.592933514,2.611963156,5.221330881,3.717781216,4.81210494,3.68233509,2.724533796,3.435292199,2.087571144,3.319641285,3.584299087,3.554404242,1.306312084,3.116046944,2.277987003,3.357551242
SS,S,S,16,61,77,7,0,1,0,0,mismatch1,1,0.461092234,0.4795959,0.495444059,0.410930872,1.009989977,4.29528594,0.86400795,0.47737813,0.460089207,0.443984985,n,5.304394007,2.663787808,2.680875462,2.694994625,2.61376877,3.004317064,3.63299208,2.936517739,2.678862519,2.662842045,2.647368283,7.466627836,3.873124505,7.022642851,3.846500582,1.385970831,3.14175409,5.63667202,3.751022765,2.247761011,3.351750134,1.34138608,3.127553795,0.906374931,2.957307885
OO,O,O,1,2,3,7,0,1,0,0,match,1,0.477637053,0.479749918,1.280037165,1.399002075,0.459877014,0.496719122,0.527212143,0.52940917,0.475832939,0.526869059,y,2.177395105,2.67909801,2.681014909,3.107222579,3.145818359,2.662641703,2.696110879,2.721985405,2.72379146,2.677454502,2.721702695,5.238998652,3.719248287,4.712129593,3.673217226,3.158789158,3.499520639,1.553340435,3.191266648,3.735660553,3.572367406,1.056621313,3.023919367,2.67903924,3.427979075
OO,O,O,5,18,23,7,0,1,0,0,match,1,0.493168116,0.428809881,0.493973017,6.051961899,0.443473816,0.412608862,0.444365025,0.462089062,0.476037025,0.443084955,y,1.57400012,2.692994991,2.632264784,2.693703226,3.781896185,2.646867983,2.615538552,2.647739869,2.664725689,2.677640732,2.646487004,8.736892701,3.941357002,8.293807746,3.918753964,6.974744797,3.843528322,1.319062949,3.120265522,7.452389003,3.872295516,0.906454087,2.957345811,6.545934916,3.815971683
OO,O,O,10,38,48,7,1,0,0,0,match,1,0.493911982,0.393797874,0.543496847,8.629522085,0.444422007,0.413440943,0.509557962,0.445706844,0.442178965,0.443586111,y,4.909840107,2.693649562,2.595273367,2.735197029,3.935986745,2.647795556,2.616413483,2.707193592,2.649049303,2.645598079,2.64697794,11.37910867,4.056108245,10.93552256,4.038839541,9.566816806,3.980767458,1.368705749,3.136310091,10.12828374,4.005535859,0.955264806,2.980123778,9.173018932,3.96251229
OS,O,S,12,48,60,7,1,0,0,0,mismatch2,1,0.494024038,0.630177021,0.86191988,0.997816086,0.525105,0.395985842,3.675592184,0.577378988,0.527966022,0.393036127,n,11.83208799,2.693748081,2.799462563,2.935466898,2.999050501,2.720246154,2.597679659,3.565327319,2.761460975,2.722605974,2.594432472,7.531906128,3.876904899,7.138870001,3.853629474,2.489912987,3.39618417,4.648957014,3.667355531,6.112707138,3.786233589,4.252971172,3.628692439,1.859735966,3.26945129
OS,O,S,3,12,15,7,0,1,0,0,mismatch1,1,0.494594097,0.412561893,0.912660837,1.912586927,0.645040035,1.233016968,0.847168922,0.45943594,0.526000977,0.443125963,n,3.760261059,2.694248929,2.615489111,2.960309415,3.281621183,2.80958667,3.090969053,2.927970015,2.662224965,2.720986551,2.646527196,6.22055745,3.793829305,5.777431487,3.761734804,3.237809657,3.510251314,2.53962183,3.404769052,4.131852626,3.616144823,1.306604862,3.11614427,2.825247764,3.45105654
OS,O,S,16,64,80,7,1,0,0,0,mismatch2,1,0.510691166,0.513499975,0.577575922,1.232233047,3.804591179,0.446254015,2.771679878,0.360082865,0.376821995,0.393280029,n,1.453876972,2.708158345,2.710540427,2.76160908,3.090692852,3.580307997,2.649582137,3.442743069,2.556402455,2.576136245,2.594701893,6.294605731,3.798968533,5.901325702,3.770949585,2.323308944,3.366106964,3.578016758,3.55364237,4.941571712,3.693865102,3.131762743,3.495788853,1.809808969,3.257632736
OO,O,O,17,66,83,7,0,1,0,0,mismatch2,1,0.523713827,0.379680157,0.510889053,12.00988412,0.560882092,0.697412968,4.242646217,0.378343105,0.409002066,0.443075895,n,1.523205996,2.71909404,2.5794179,2.708326597,4.079538817,2.748871574,2.843490019,3.627636819,2.577885824,2.611725502,2.646478123,18.66193152,4.270956591,18.21885562,4.260521094,12.90045333,4.110604972,5.31840229,3.725781185,17.1417625,4.234055474,4.620989322,3.664734965,12.52077317,4.097631148
OO,O,O,9,34,43,7,0,1,0,0,mismatch2,1,0.560565233,0.379849911,0.426159143,0.496011972,1.380473137,0.379225016,0.394168854,0.478966951,0.405315161,0.476451159,n,1.872251987,2.748626159,2.579612029,2.62957181,2.695492159,3.14002796,2.578896978,2.595682305,2.680305548,2.607792849,2.678018388,3.030833006,3.481562008,2.554381847,3.407285819,1.302021026,3.114617998,1.252360821,3.097729473,1.79530692,3.254138705,0.873135805,2.941081798,0.922171115,2.964811515
SS,S,S,5,17,22,7,1,0,0,0,mismatch2,1,0.57657218,0.730992079,1.064512014,0.443161964,0.460982084,0.743814945,0.428126097,0.544831991,0.409315109,0.476794004,n,1.873183966,2.760853684,2.863912671,3.027150567,2.646562478,2.663684047,2.8714649,2.631571702,2.7362626,2.612057776,2.678330785,4.432233094,3.646622592,3.95543909,3.597194701,2.238666057,3.349989314,1.716773033,3.234712883,2.480632066,3.394562353,0.972958088,2.988094133,1.507673978,3.178307439
