RCtype,RC1,RC2,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,CORR,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,R346,R8910,log_RC1_rt,log_RC2_rt,R3468910,log_R3468910,R3489,log_R3489,R34,log_R34,R89,log_R89
OO,O,O,7,26,33,14,main,0,0,0,1,mismatch1,1,0.462022066,0.843072891,0.461926937,0.344630003,0.706815958,0.37955904,0.277064085,0.194046974,0.863313913,0.764452934,0.831123114,0.798603058,n,3.820156097,2.664662718,2.925865125,2.664573289,2.537353084,2.849306346,2.57927934,2.442580233,2.287906875,2.93616874,2.883350752,2.91966536,2.902330969,1.18611598,1.821813821,3.074127157,3.260503992,3.007929801,3.478267696,1.863917827,3.270426762,0.80655694,2.906635032,1.057360887,3.024223241
OO,O,O,3,10,13,14,main,0,0,0,1,mismatch1,1,0.478320122,0.743022919,0.645044088,0.545106888,0.409940958,0.580454111,0.962205172,1.432859898,3.67126298,0.48062706,0.462506056,0.55786705,n,4.270725966,2.679718651,2.87100221,2.809589399,2.73648167,2.612721312,2.763767891,2.983267687,3.156203728,3.564815495,2.681808219,2.665117424,2.746530711,1.770605087,5.584749938,3.248121708,3.747003732,7.355355025,3.86660364,6.294273854,3.798945634,1.190150976,3.075602057,5.104122878,3.707921121
OO,O,O,18,70,88,14,main,1,0,0,0,match,1,0.428469896,0.712522984,0.897799015,0.361418009,0.426711082,0.480394125,0.593822956,0.429159164,0.528595209,0.413521051,0.411329985,0.440639973,y,3.084727049,2.631920314,2.852798878,2.953179125,2.558009789,2.630133922,2.681597688,2.773656983,2.632618391,2.723123223,2.616497623,2.61419037,2.644083892,1.739611149,1.371275424,3.240452182,3.137124693,3.110886573,3.492884176,2.216971397,3.34576009,1.259217024,3.100100587,0.957754373,2.981254144
OO,O,O,11,42,53,14,main,0,0,0,1,mismatch1,1,0.244343042,0.224526167,0.195665836,1.431646824,0.37649107,0.329889059,0.393304825,0.312737942,0.444839954,0.446346045,0.446481943,0.423328161,n,2.21391201,2.387999976,2.351266962,2.291515003,3.155835894,2.57575468,2.518367912,2.594729274,2.495180574,2.648203787,2.649671691,2.649803899,2.62667716,1.957201719,1.203923941,3.291635589,3.080599051,3.16112566,3.49984176,2.384890556,3.377468454,1.62731266,3.211471003,0.757577896,2.879427295
OS,O,S,13,52,65,14,main,0,0,0,1,match,1,0.611732006,0.692541122,3.455832005,0.578470945,0.580322027,1.06525898,2.016103029,0.578500986,3.589737892,0.530275822,4.273995161,0.589008808,y,3.960114002,2.786561204,2.840445566,3.538552622,2.76228155,2.763669055,3.027455204,3.304512722,2.762304104,3.555062739,2.724501826,3.630834026,2.770121789,5.09956193,4.6985147,3.70753287,3.67196059,9.79807663,3.991140832,8.202541828,3.913948454,4.03430295,3.605768508,4.168238878,3.6199526
OS,O,S,1,4,5,14,main,0,0,0,1,match,1,0.361506939,2.097443104,3.941148996,0.411510944,0.380014181,0.362905979,0.846363068,0.611892939,3.222535133,0.563875914,4.626644135,1.326631069,y,10.90730596,2.558116638,3.321690189,3.595622854,2.61438139,2.579799803,2.559794123,2.927556704,2.786675442,3.508197661,2.751183544,3.665266096,3.122750164,4.715565919,4.398303986,3.67353382,3.643285242,9.113869905,3.959702825,8.187088012,3.913129459,4.35265994,3.638754738,3.834428072,3.583700595
OS,O,S,5,20,25,14,main,0,0,0,1,match,1,0.361449957,0.725656033,0.914988995,0.762356043,0.479924917,0.580094814,3.555276871,0.394550085,0.395241022,1.43322587,4.526352882,0.572921038,y,3.753715992,2.558048177,2.86073081,2.961415871,2.882157847,2.681173298,2.763498983,3.550873428,2.596102141,2.596862014,3.156314639,3.655748409,2.75809477,2.257439852,2.223016977,3.353616188,3.346942779,4.480456829,3.651322297,2.467136145,3.392193116,1.677345038,3.224622408,0.789791107,2.897512239
OS,O,S,8,32,40,14,main,1,0,0,0,mismatch2,1,0.327517033,0.345319986,0.412770033,0.629034042,0.311244011,0.446807146,0.361669064,0.42800808,0.597278118,0.948246002,0.445753813,0.625099897,n,4.560695887,2.515233891,2.538221715,2.61570816,2.798674149,2.493101003,2.65012011,2.558311362,2.631451968,2.776176604,2.97692102,2.649095067,2.795949427,1.488611221,1.9735322,3.172781288,3.295244217,3.462143421,3.539345055,2.067090273,3.315359443,1.041804075,3.017786052,1.025286198,3.010845111
OS,O,S,17,68,85,14,main,0,0,0,1,mismatch2,1,0.323340178,0.425329208,0.345097065,0.428336859,0.580502987,0.362899065,0.545125008,0.378201962,1.700738907,2.269134045,1.43156004,0.707743883,n,4.60917592,2.509659673,2.628725207,2.537941266,2.631785448,2.763804459,2.559785849,2.736496106,2.577723778,3.230637647,3.355860152,3.155809567,2.849876124,1.136332989,4.348074914,3.055505615,3.638297018,5.484407903,3.739129748,2.852374793,3.45520659,0.773433924,2.888423217,2.078940869,3.317842137
OS,O,S,9,36,45,14,main,0,0,0,1,match,1,0.478518963,0.475435019,0.461649179,1.247354031,0.697227955,0.58007288,1.732338905,0.512104034,1.949811935,0.496546984,1.483145952,0.407016993,y,3.117292881,2.679899153,2.677091167,2.664312068,3.095989735,2.843374792,2.763482561,3.238632859,2.709358197,3.289992724,2.695960348,3.171183891,2.609612541,2.28907609,2.958462953,3.359660229,3.471066135,5.247539043,3.719955679,4.170919179,3.620231774,1.70900321,3.232742878,2.461915969,3.391273225
OS,O,S,20,80,100,14,main,1,0,0,0,mismatch2,1,0.411588192,0.411787033,0.496405125,0.528712988,0.763230801,0.346190929,0.946645021,0.411428928,2.118443966,0.363337994,0.963177919,2.111560106,n,7.241840124,2.614462907,2.614672667,2.695836257,2.723219979,2.882655888,2.539315684,2.976187155,2.614294824,3.326016981,2.560310814,2.983706518,3.324603448,1.371309042,2.893210888,3.13713534,3.461380091,4.26451993,3.629870148,3.554991007,3.550838506,1.025118113,3.010773907,2.529872894,3.403098702
OS,O,S,12,48,60,14,main,1,0,0,0,mismatch2,1,0.378171921,0.294589043,0.444928169,0.361262798,0.478865147,0.563750982,0.54519701,0.645949125,0.996762037,0.429417133,3.523125887,0.774952888,n,4.076037884,2.57768928,2.46921659,2.648289902,2.557823241,2.680213229,2.751087311,2.736553465,2.810198314,2.998591489,2.632879368,3.546928162,2.889275301,1.369941949,2.072128295,3.136702164,3.316416641,3.442070244,3.536819729,2.448902129,3.388971429,0.806190967,2.906437928,1.642711162,3.215561208
OS,O,S,4,16,20,14,main,1,0,0,0,mismatch2,1,0.327959061,0.42757988,0.964334011,3.989622116,0.545243979,0.898229837,1.447578192,0.411437035,0.544646025,0.463500977,0.797288895,1.6103971,n,4.660451174,2.515819634,2.631017261,2.984227484,3.600931763,2.736590878,2.953387477,3.160642032,2.614303382,2.736114338,2.666050654,2.901615715,3.20693298,5.852185964,1.419584037,3.767318118,3.152161107,7.271770001,3.861640134,5.910039187,3.771590361,4.953956127,3.694952156,0.95608306,2.980495623
OS,O,S,16,64,80,14,main,1,0,0,0,mismatch2,1,0.31111598,0.394315004,0.846581936,0.44543004,0.361217976,0.346319914,0.445395947,0.461222172,2.888051987,0.296386003,0.344859838,1.159227133,n,4.742478848,2.492922319,2.595843303,2.927668997,2.648779503,2.557769355,2.539477465,2.648746261,2.663910177,3.460605007,2.47185769,2.53764262,3.064168538,1.63833189,3.645660162,3.214401885,3.561776183,5.283992052,3.722962156,4.641286135,3.666638343,1.292011976,3.111266539,3.349274159,3.524950699
SO,S,O,16,63,79,14,main,0,0,0,1,mismatch2,1,0.478895187,0.963007927,2.585289955,0.779303074,3.087187052,0.380079031,0.428100109,2.219012976,0.462214947,0.43007493,5.678171158,0.491375923,n,4.005919933,2.680240472,2.983629862,3.412509259,2.891706389,3.489562944,2.57987391,2.631545338,3.346159842,2.664843985,2.633544127,3.754208479,2.691413873,3.74467206,3.111302853,3.57341379,3.492942287,6.855974913,3.83606922,6.045820952,3.781455281,3.364593029,3.526932541,2.681227923,3.428333734
SO,S,O,12,47,59,14,main,0,0,0,1,mismatch2,1,0.328249216,0.410804033,1.114545107,0.930039883,0.361737967,0.36341691,1.515265942,0.495418787,3.538331985,0.34662199,5.67978406,1.260324955,n,7.845293999,2.516203697,2.613634699,3.04709765,2.968501573,2.558394093,2.560405131,3.180488862,2.694972472,3.548798578,2.539856111,3.754331825,3.100482536,2.4080019,4.380372762,3.381656825,3.64151107,6.788374662,3.831765804,6.078335762,3.783784686,2.04458499,3.310605168,4.033750772,3.605709062
SO,S,O,4,15,19,14,main,0,0,0,1,mismatch2,1,0.394713163,0.360779047,0.462460041,0.528231859,0.344908953,0.329619884,0.361874104,0.328272104,0.528086185,0.463683844,0.36272788,5.908392906,n,4.058378935,2.59628161,2.557241307,2.665074213,2.722824591,2.537704468,2.518013402,2.558557506,2.516233979,2.722704806,2.666221964,2.559580938,3.771469368,1.320311784,1.320042133,3.120676499,3.120587793,2.640353917,3.421662144,1.847050189,3.266478696,0.9906919,2.995938612,0.856358289,2.932655506
SO,S,O,3,11,14,14,main,1,0,0,0,mismatch1,1,0.394780874,1.244891167,0.411673069,0.511427164,0.427176952,1.215158224,0.444754124,0.229243994,0.495484114,0.312759876,3.706745148,0.591399908,n,3.695981979,2.596356104,3.095131385,2.614552457,2.708783791,2.630607813,3.08463283,2.648119984,2.360297966,2.695029735,2.495211032,3.568992728,2.771881253,2.138258457,1.037487984,3.330060198,3.015983075,3.175746441,3.50184582,1.647828341,3.216911968,0.923100233,2.965248861,0.724728108,2.860175105
SO,S,O,15,59,74,14,main,1,0,0,0,mismatch1,1,0.311083078,0.391645193,0.294835091,1.71709609,0.560771942,0.430294037,0.527446985,0.411334991,0.62903285,1.416306019,3.822967052,0.674656868,n,2.004776001,2.492876387,2.5928928,2.469579172,3.234794599,2.748786276,2.633765328,2.722178814,2.614195655,2.798673326,3.151157101,3.582400555,2.829082946,2.442225218,2.45667386,3.387785711,3.390347505,4.898899078,3.690098493,3.052299022,3.484627078,2.011931181,3.303613121,1.040367841,3.017186919
SO,S,O,8,31,39,14,main,0,0,0,1,mismatch2,1,0.361552,0.427649021,0.361511946,0.730490923,0.746078968,0.358760834,0.344707012,0.446230173,0.528955936,0.69749403,0.396431923,0.506884098,n,2.969705105,2.558170768,2.631087482,2.558122653,2.863614824,2.872784797,2.554805025,2.537450118,2.649558933,2.723419495,2.843540495,2.598168619,2.704908667,1.450763703,1.672680139,3.161596681,3.2234129,3.123443842,3.494633702,2.067188978,3.315380181,1.092002869,3.038223779,0.975186109,2.989087506
SO,S,O,11,43,54,14,main,1,0,0,0,mismatch1,1,0.344808817,0.659432888,0.428668976,0.558543921,1.112163067,0.312889814,0.326854944,0.329571962,0.612447023,0.463427067,1.198800802,0.657593012,n,2.128532887,2.537578363,2.819170603,2.632122054,2.747057329,3.046168469,2.495391425,2.514355058,2.517950257,2.787068528,2.665981396,3.078747025,2.817957189,1.300102711,1.405446052,3.113977664,3.14781418,2.705548763,3.432255366,1.929231882,3.28538443,0.987212897,2.99441082,0.942018985,2.974059655
SO,S,O,19,75,94,14,main,1,0,0,0,mismatch1,1,0.327859879,0.39206481,0.428732157,0.496159077,0.576397181,0.363260031,0.343487978,0.328998089,0.51145196,0.48012495,0.410881042,0.440400124,n,4.482409,2.515688274,2.593357864,2.632186059,2.695620941,2.760721848,2.560217616,2.535911541,2.517193375,2.708804847,2.681354275,2.613716103,2.643847433,1.288151265,1.320574999,3.109966864,3.120763071,2.608726264,3.416428511,1.765341283,3.246828677,0.924891234,2.966090663,0.840450049,2.924511907
SO,S,O,7,27,34,14,main,1,0,0,0,mismatch1,1,0.378624916,0.358537912,0.372997046,0.445104837,0.242957115,0.429656982,0.360326052,0.745288849,0.428469896,0.46323204,0.279299021,1.059111118,n,1.995862007,2.57820919,2.554535085,2.571705392,2.648462314,2.385529622,2.633121874,2.556695663,2.872324623,2.631920314,2.66579859,2.446069413,3.024941527,1.247758865,1.636990785,3.096130664,3.214046235,2.88474965,3.460108129,1.991860628,3.299258947,0.818101883,2.912807392,1.173758745,3.069578841
SO,S,O,20,79,99,14,main,0,0,0,1,mismatch2,1,0.277847052,0.327509165,0.545629978,5.796792984,0.277970076,0.262722015,0.294234037,0.647246122,0.361308098,0.329792023,0.361166,0.590671062,n,3.496383905,2.443805793,2.515223458,2.736898223,3.763187791,2.443998046,2.419496466,2.46869291,2.811069457,2.557877696,2.518240147,2.557706859,2.771345695,6.605144977,1.338346243,3.819882354,3.126568484,7.94349122,3.90001142,7.350977182,3.866345075,6.342422962,3.802255201,1.00855422,3.003699251
SS,S,S,17,65,82,14,main,1,0,0,0,mismatch2,1,1.248008966,0.69286418,0.428164959,0.813287973,2.168502092,0.64786315,4.373985767,0.428698063,0.580054998,1.784600973,8.286572933,0.60746789,n,5.725914001,3.096217705,2.84064811,2.631611122,2.91024435,3.336159845,2.811483278,3.640877366,2.632151521,2.763469173,3.251541125,3.918374957,2.783523327,1.889316082,2.793354034,3.276304621,3.446125982,4.682670116,3.670493564,2.250205993,3.352222277,1.241452932,3.093930259,1.008753061,3.003784866
SS,S,S,14,53,67,14,main,0,0,0,1,match,1,0.361175776,0.791573048,0.377865076,0.580261946,2.583539963,0.346519947,0.327082872,0.378134966,1.031517029,0.563449144,0.394438982,0.357344866,y,3.226263046,2.557718615,2.898490999,2.577336754,2.76362409,3.412215184,2.539728239,2.514657802,2.577646838,3.013476402,2.750854723,2.595979829,2.553087547,1.304646969,1.973101139,3.11549301,3.295149347,3.277748108,3.515575575,2.367779017,3.374341168,0.958127022,2.981423089,1.409651995,3.14911191
SS,S,S,6,21,27,14,main,0,0,0,1,match,1,0.344662905,0.478840113,0.495266914,3.249625206,0.694386959,0.329755068,1.12947917,0.746155977,0.513334036,0.680600882,2.101898909,0.774873972,y,6.193377972,2.537394544,2.680190525,2.694839316,3.511833275,2.841601556,2.518191479,3.052878226,2.872829622,2.710400061,2.832892508,3.322611825,2.889231073,4.074647188,1.940090895,3.61009001,3.287822077,6.014738083,3.77921672,5.004382133,3.699350465,3.74489212,3.573439311,1.259490013,3.100194728
SS,S,S,13,49,62,14,main,1,0,0,0,mismatch2,1,0.345217943,0.708545923,0.960393906,0.396354198,0.47966218,0.229731083,0.177175999,0.36122489,1.132050991,0.246327162,0.477967024,0.691421032,n,2.086136103,2.53809336,2.850368003,2.982449396,2.598083462,2.680935477,2.36121976,2.24840489,2.557777667,3.053865989,2.391512303,2.679397935,2.839742586,1.586479187,1.739603043,3.200434379,3.240450159,3.32608223,3.521932982,2.850023985,3.454848515,1.356748104,3.132499223,1.493275881,3.174140051
SS,S,S,5,17,22,14,main,1,0,0,0,mismatch2,1,0.31122613,0.274281979,0.444278002,0.847403049,1.44917202,0.346867085,0.360554218,0.34487009,0.712601185,1.249414921,0.496495962,0.540765047,n,2.753319979,2.493076052,2.438197274,2.64765481,2.928090022,3.16111994,2.540163091,2.556970581,2.53765553,2.85284654,3.096706688,2.695915721,2.733008613,1.638548136,2.306886196,3.214459204,3.36302617,3.945434332,3.596094819,2.349152326,3.370911179,1.291681051,3.111155289,1.057471275,3.024268579
SS,S,S,10,37,47,14,main,0,0,0,1,match,1,0.378078938,0.578681946,0.34474802,0.379373789,1.630702972,0.362696886,0.394450903,0.445211887,0.479820967,0.93166399,0.379501104,0.423635006,y,2.684241056,2.577582484,2.762439933,2.537501781,2.579067322,3.212374863,2.559543827,2.595992955,2.648566751,2.681079222,2.96925931,2.579213044,2.62699184,1.086818695,1.856696844,3.0361571,3.268740999,2.943515539,3.468866333,1.649154663,3.217261387,0.724121809,2.859811628,0.925032854,2.966157158
SS,S,S,18,69,87,14,main,0,0,0,1,match,1,0.394606113,0.528820038,0.578723907,3.5061481,0.409903049,0.396770954,0.326781034,0.344925165,1.698865891,0.329941034,0.444659948,0.406839848,y,2.214481115,2.596163809,2.723307903,2.762471423,3.544830257,2.612681149,2.598539872,2.514256843,2.537724881,3.230159097,2.518436331,2.648028013,2.609423483,4.481642961,2.37373209,3.651437255,3.375431701,6.855375051,3.83603122,6.128663063,3.787365746,4.084872007,3.611178453,2.043791056,3.310436494
SS,S,S,9,33,42,14,main,1,0,0,0,mismatch2,1,0.278321028,0.324390173,0.294883013,0.678713083,0.39648819,0.329929829,0.36082387,0.361624956,1.047412157,0.462901831,0.51406312,0.340355158,n,1.529896975,2.44454602,2.511067689,2.469649755,2.831686221,2.598230256,2.518421582,2.55729526,2.558258394,3.02011761,2.665488899,2.711016448,2.531932337,1.303525925,1.871938944,3.115119673,3.272291679,3.175464869,3.501807312,2.382633209,3.377057191,0.973596096,2.988378824,1.409037113,3.148922432
OO,O,O,13,50,63,15,main,0,1,0,0,mismatch2,1,1.515516043,2.498589039,0.578580856,0.946892023,0.429926872,0.380260944,0.879506111,0.396140099,0.612477064,0.429745913,4.039597034,0.440901041,n,13.94951987,3.180560538,3.39769483,2.76236406,2.976300458,2.633394591,2.580081722,2.944238861,2.597848806,2.78708983,2.633211755,3.606338045,2.644341124,1.905733823,1.438363076,3.280062242,3.157868526,3.344096899,3.524278853,2.534090042,3.403822042,1.525472879,3.183404491,1.008617163,3.003726354
OO,O,O,14,54,68,15,main,1,0,0,0,match,1,0.5286479,0.395195007,0.412800074,0.461837053,0.577422857,0.51394701,1.230618954,1.799170971,2.10078907,0.394970179,3.154460907,0.457285881,y,2.669107199,2.723166511,2.596811449,2.615739766,2.664488773,2.761493971,2.710918344,3.0901236,3.255072435,3.322382449,2.596564307,3.49892515,2.660187792,1.388584137,4.29493022,3.1425722,3.632956112,5.683514357,3.754616961,4.774597168,3.678936736,0.874637127,2.941827909,3.899960041,3.591060157
OO,O,O,5,18,23,15,main,0,1,0,0,match,1,0.37825489,0.642292976,0.664005995,0.545034885,0.379956007,1.41653204,0.410254002,0.979490995,0.679489136,0.380144119,1.316097975,0.473912954,y,2.26808691,2.577784551,2.807733173,2.822172,2.7364243,2.579733315,3.151226402,2.613052826,2.991000448,2.832182517,2.579948276,3.119288221,2.67569858,2.62557292,2.03912425,3.419224084,3.309443689,4.66469717,3.668823455,2.868021011,3.457582329,1.20904088,3.082440985,1.658980131,3.219841185
OO,O,O,6,22,28,15,main,1,0,0,0,match,1,0.64556098,0.462014198,1.095778942,1.063331127,0.426925898,0.363431931,1.414222956,0.343163013,1.147742033,0.513149023,3.071461916,0.39065814,y,1.349040985,2.809937272,2.664655322,3.03972295,3.026668527,2.630352501,2.560423082,3.150517883,2.535500472,3.059844287,2.710243506,3.487345135,2.591796878,2.522542,2.004054069,3.401838406,3.301909435,4.526596069,3.655771742,3.650015115,3.562294663,2.159110069,3.334274783,1.490905046,3.173449985
OO,O,O,1,2,3,15,main,0,1,0,0,match,1,0.378467083,0.408503056,0.647054911,0.746151924,0.496997118,0.479458809,0.579048157,0.429328918,0.311446905,0.463186026,3.98987484,0.440829992,y,4.258801937,2.578028113,2.61119531,2.810941138,2.872827263,2.69635387,2.680751302,2.762714684,2.632790142,2.493384019,2.665755449,3.600959272,2.644271134,1.872665644,1.203961849,3.272460243,3.080612725,3.076627493,3.488074917,2.133982658,3.329190886,1.393206835,3.144015596,0.740775823,2.8696868
OO,O,O,10,38,48,15,main,1,0,0,0,match,1,0.395606041,0.411673069,0.846749783,1.113564968,0.778566122,0.446303129,1.782335997,0.396309137,2.150676966,0.346549988,2.168510914,0.352507114,y,4.18756485,2.597262915,2.614552457,2.927755094,3.04671556,2.891295502,2.649629932,3.250989578,2.598034085,3.332575184,2.539765888,3.336161612,2.547167886,2.40661788,2.893536091,3.381407139,3.461428904,5.300153971,3.724288486,4.507300854,3.653916547,1.960314751,3.292325808,2.546986103,3.406026575
OO,O,O,9,34,43,15,main,0,1,0,0,mismatch2,1,0.495288849,0.39200592,1.129332781,0.377734184,0.580489874,0.39624095,1.21429801,1.180866003,0.461854935,0.380037069,0.446484089,0.406982183,n,2.725552082,2.69485855,2.593292626,3.052821935,2.577186289,2.763794648,2.597959356,3.084325283,3.072200619,2.664505588,2.57982596,2.649805987,2.609575397,1.903307915,2.022758007,3.279509054,3.305943929,3.926065922,3.593957588,3.149787903,3.498281311,1.507066965,3.17813255,1.642720938,3.215563793
OO,O,O,17,66,83,15,main,0,1,0,0,mismatch2,1,0.69630909,0.491564989,0.612612009,0.344722033,0.363095045,0.329939127,0.377753973,0.329191208,1.916654825,0.379887104,0.827942848,0.406347036,n,2.959206104,2.842802065,2.691580943,2.787185506,2.537469042,2.560020322,2.518433821,2.577209041,2.517448228,3.282543907,2.579654551,2.918000359,2.608897096,1.287273169,2.625733137,3.109670717,3.419250585,3.913006306,3.592510548,3.203180075,3.505581354,0.957334042,2.981063502,2.245846033,3.351379979
