RCtype,RC1,RC2,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,log_R34,log_R89,CORR,OO%COR,OS%COR,SO%COR,SS%COR,T%COR,OO-FP,OS-FP,SO-FP,SS-FP,T-FP,adj-OO,adj-OS,adj-SO,adj-SS,adj-%COR,adj-OO-FP,adj-OS-FP,adj-SO-FP,adj-SS-FP,adj-T-FP,dprimeOO,dprimeOS,dprimeSO,dprimeSS,dprimeT,dprimeSS-OS,dprimeOO-SO,dprimeSS-SO,dprimeOO-OS
SO,S,O,5,19,24,51,main,0,0,1,0,match,0.343891859,0.325633049,0.327888966,0.596914768,0.646821022,0.748152971,0.59499383,0.996489048,0.896242857,0.396842003,0.361471891,0.390481949,y,8.936011076,2.536421895,2.512728476,2.515726802,2.775912324,2.810784126,2.873990405,2.774512462,2.99847253,2.952425707,2.598617633,2.558074531,2.591600962,2.966049575,3.277089103,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
SO,S,O,10,39,49,51,main,0,1,0,0,match,0.361685038,0.294540167,0.328557014,0.511739969,0.627941132,0.396178007,0.745916128,0.96318984,0.578584909,1.182434082,1.800486088,2.848115206,y,9.92045188,2.558330543,2.469144529,2.516610743,2.709049338,2.797918932,2.597890363,2.872689997,2.983711893,2.762367102,3.072776939,3.25538977,3.454557552,2.924432804,3.188020929,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
SO,S,O,16,63,79,52,main,0,0,0,1,mismatch2,0.395451069,0.294138908,0.279062986,0.42794013,0.411449909,0.380465031,0.428793907,0.413795233,1.064816952,0.380276918,0.294930935,0.491507053,n,4.793106079,2.597092754,2.468552476,2.445702237,2.631383014,2.614316971,2.580314746,2.632248606,2.616785483,3.027274957,2.580099965,2.469720328,2.691529754,2.849421328,3.169854281,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
SO,S,O,15,59,74,52,main,1,0,0,0,mismatch1,0.345076799,0.34197402,0.361555815,0.932229042,0.594582081,0.480476141,0.460789919,0.596073151,0.479290009,0.362980127,0.79706502,0.658109188,n,4.68550992,2.537915761,2.533993114,2.558175351,2.969522629,2.774211817,2.681671827,2.663502969,2.77529956,2.680598376,2.559882848,2.90149375,2.818297954,3.111862064,3.031555154,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
SO,S,O,12,47,59,52,main,0,0,0,1,mismatch2,0.294708967,0.311113834,0.663048029,1.1314888,0.42907691,0.375967979,0.34504199,0.328350067,2.018666029,0.346781015,0.379416943,0.42475009,n,3.594504118,2.46939335,2.492919323,2.821544988,3.053650259,2.632535144,2.575150858,2.53787195,2.516337109,3.305064475,2.540055313,2.579116721,2.62813348,3.253952376,3.370516068,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
SO,S,O,4,15,19,52,main,0,0,0,1,mismatch2,0.345545053,0.360985994,0.312069893,0.446894884,0.345010042,0.36391902,1.215332985,1.181817055,2.821615934,0.480606079,0.513981819,0.524461031,n,3.303856134,2.53850468,2.557490352,2.494251872,2.650205383,2.537831736,2.561004754,3.084695285,3.072550253,3.450497899,2.68178926,2.710947757,2.719713224,2.880221621,3.602432564,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
SO,S,O,11,43,54,52,main,1,0,0,0,mismatch1,0.345360994,0.454238892,0.395482063,1.417390108,0.444232941,0.363433838,0.427616835,0.480541945,1.767561913,0.43025589,0.480654001,0.457130909,n,4.156599045,2.538273286,2.657284316,2.597126791,3.151489397,2.647610759,2.56042536,2.631054795,2.681731302,3.247374635,2.633726824,2.681832562,2.660040587,3.258367182,3.351816371,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
SO,S,O,7,27,34,52,main,1,0,0,0,mismatch1,0.462110043,0.409255981,0.528784037,0.429304838,0.494076967,0.598201036,0.779144049,0.862742901,3.743035078,0.463957071,0.764441967,0.523795843,n,3.405711889,2.664745407,2.611995035,2.723278336,2.632765783,2.693794608,2.776847161,2.891617758,2.935881394,3.573223897,2.666477798,2.883344521,2.719162047,2.981405797,3.663302999,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
SO,S,O,20,79,99,52,main,0,0,0,1,mismatch2,0.378795862,0.260750055,0.411436081,0.413365841,0.511968136,0.564407825,0.545480967,0.731319904,0.696265936,0.480364084,0.361850977,0.240170956,n,1.21859622,2.578405226,2.416224409,2.614302375,2.616334585,2.709242932,2.751593026,2.736779602,2.864107394,2.842775148,2.681570528,2.55852975,2.380520487,2.916349664,3.154602232,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
SO,S,O,3,11,14,52,main,1,0,0,0,mismatch1,0.395149946,0.609470129,0.847748995,2.402945995,0.49387908,0.380213976,0.326944113,0.346354961,0.344943047,0.363273144,0.346754074,0.523864985,n,4.191869974,2.596761927,2.784952425,2.928267284,3.38074401,2.69362063,2.580028077,2.514473522,2.539521413,2.537747395,2.560233293,2.540021572,2.719219371,3.511976222,2.839665305,1,1,1,1,1,1,0,0,0,0,0,0.95,0.95,0.95,0.95,0.95,0.05,0.05,0.05,0.05,0.05,3.289707254,3.289707254,3.289707254,3.289707254,3.289707254,0,0,0,0
SO,S,O,19,75,94,53,main,1,0,0,0,mismatch1,0.813412905,0.712996006,0.9133811,0.747611046,1.851699114,0.664890766,2.369055033,1.417393208,0.562886,5.417454958,1.801086903,0.642228127,n,3.660761833,2.910311058,2.853087097,2.960652021,2.873675709,3.267570419,2.822750302,3.374575149,3.151490347,2.750420447,3.733795309,3.255534668,2.807689322,3.220367579,3.296726428,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,1,3,4,53,main,0,0,1,0,match,0.830615044,0.511735201,0.746844053,4.178663015,0.86502409,0.396718979,0.594736814,1.066067934,0.495575905,3.292196035,2.521913052,0.52469492,y,5.055166006,2.919399793,2.709045292,2.873229927,3.621037349,2.937028202,2.598482978,2.774324822,3.027784881,2.695110183,3.517485688,3.401730109,2.719906859,3.692450947,3.193581992,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,17,67,84,53,main,0,0,1,0,mismatch2,4.495710135,0.377691984,0.378185987,3.123616934,0.580171824,0.414348125,0.544394016,0.965459108,2.688199997,0.346501112,2.219363928,0.507749081,n,11.56403184,3.652798302,2.577137768,2.577705433,3.494657769,2.763556634,2.617365378,2.735913343,2.984733884,3.429461576,2.539704633,3.346228523,2.705649146,3.544291701,3.562728024,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,7,27,34,53,main,1,0,0,0,mismatch1,0.680175066,0.545140982,0.579763174,0.696523905,2.888631105,0.427471876,0.813338041,0.545635939,2.135737896,0.430149794,1.668714046,2.030915976,n,6.897570133,2.832620707,2.736508832,2.763250626,2.842936026,3.460692083,2.630907547,2.910271085,2.736902968,3.329547954,2.633619719,3.222381922,3.307691956,3.105948373,3.428357367,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,5,19,24,53,main,0,0,1,0,match,0.479196072,0.461551905,0.460670948,2.405185938,0.379235983,0.330327034,0.52759409,0.445878029,0.393557072,0.396646976,7.60951519,0.541529894,y,4.230561972,2.680513249,2.664220548,2.663390825,3.381148656,2.578909538,2.518944118,2.722299922,2.649216073,2.595007721,2.598404148,3.881356988,2.733622436,3.457254499,2.923987125,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,11,43,54,53,main,1,0,0,0,mismatch1,0.378916025,0.377664089,0.529459953,1.93640399,0.37784791,0.380310774,0.51087904,0.413473129,0.428366899,2.204421043,3.509087086,0.990962982,n,3.076081038,2.578542973,2.577105691,2.723833117,3.286995969,2.577317024,2.580138629,2.708318085,2.616447291,2.631815904,3.343294548,3.545194146,2.996057431,3.39196911,2.925229572,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,9,35,44,53,main,0,0,1,0,match,0.713082075,0.444815874,0.41196394,0.412149906,2.019737959,0.380100012,0.377295017,0.612540007,3.641956806,1.467919111,6.220740795,1.344432831,y,5.269674063,2.85313952,2.648180277,2.614859203,2.615055205,3.305295028,2.579897883,2.576681069,2.787134459,3.561334791,3.166702125,3.793842106,3.128539109,2.915987211,3.628848203,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,13,51,64,53,main,0,0,1,0,mismatch2,0.395498991,0.427785158,1.164917946,2.53899312,0.496678114,0.430489063,1.313911915,0.313002825,3.25725913,0.547048092,2.001911879,0.608077049,n,5.334346056,2.59714538,2.631225713,3.066295336,3.404661524,2.696075023,2.633962122,3.118566251,2.495548257,3.51285231,2.738025508,3.301444957,2.783958612,3.56866055,3.552700082,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,15,59,74,53,main,1,0,0,0,mismatch1,0.679966927,0.578805923,2.052307844,3.074347019,0.779573917,1.434351921,0.527883053,1.984704018,0.445645094,0.999431133,1.479149818,1.009449959,n,9.255295992,2.83248779,2.762532967,3.312242505,3.487752887,2.8918573,3.156655719,2.72253772,3.297695749,2.64898913,2.999752874,3.170012164,3.004084795,3.709834081,3.385668663,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,7,27,34,54,main,1,0,0,0,mismatch1,0.74499011,0.541697025,1.531864166,1.648520947,4.002320051,0.646466017,0.594920874,0.79575491,2.033021212,0.730698824,0.830734968,0.507076025,n,5.37708807,2.872150507,2.73375645,3.185220257,3.21709447,3.602311815,2.8105457,2.774459207,2.900779327,3.30814191,2.863738408,2.919462492,2.705073077,3.502479712,3.451598577,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,3,11,14,54,main,1,0,0,0,mismatch1,0.395106077,0.926567078,0.930127859,0.76222682,1.12932992,0.363260031,0.460207939,2.586697102,0.628561974,0.764498949,0.579561949,2.263018847,n,3.292531013,2.596713709,2.966876865,2.968542652,2.882084226,3.052820834,2.560217616,2.662954106,3.412745577,2.798348104,2.883376893,2.763099864,3.354688171,3.228491386,3.507215973,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,20,79,99,54,main,0,0,0,1,mismatch2,0.29530406,0.310471058,0.276604891,1.383481026,0.39477706,0.447088957,0.99667716,1.700396061,0.963316917,0.396966934,0.712319136,1.878233194,n,6.433450222,2.470269418,2.492021122,2.441859855,3.140973207,2.596351908,2.650393943,2.998554506,3.23055009,2.983769187,2.598754333,2.852674612,3.273749512,3.220130565,3.425487427,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,15,59,74,54,main,1,0,0,0,mismatch1,0.561588049,1.161133051,1.36456418,0.864528894,1.379592896,0.697816849,2.600230932,1.899277925,0.595538139,0.613942146,0.758312941,0.707612991,n,1.763851881,2.749417857,3.064881987,3.134993967,2.936779513,3.139750949,2.843741451,3.41501192,3.278588521,2.774909579,2.788127448,2.879848468,2.849795797,3.348128202,3.397038532,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,19,75,94,54,main,1,0,0,0,mismatch1,0.394709826,0.375369072,0.37806201,0.391953945,0.844773054,0.394412041,0.828495026,0.429748058,0.544932842,0.530772924,1.280620098,0.691473007,n,3.153618097,2.596277938,2.574458487,2.577563039,2.59323504,2.926740053,2.595950165,2.918289905,2.633213923,2.736342983,2.72490876,3.107420313,2.839775231,2.886499724,2.988862456,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,8,31,39,54,main,0,0,0,1,mismatch2,0.244305134,0.193814039,0.177419901,0.212085962,0.227573872,0.21242094,0.211302996,0.228551865,0.277413845,0.347103119,0.245678902,0.206144094,n,3.925960064,2.387932594,2.287385232,2.249002333,2.326511923,2.357122399,2.327197326,2.324905655,2.35898477,2.443128132,2.540458516,2.390367862,2.314170897,2.590513999,2.704121085,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SO,S,O,11,43,54,54,main,1,0,0,0,mismatch1,0.210627079,0.308022022,0.194206953,0.379349947,0.426795006,0.296058178,0.208897829,0.37982583,0.324936152,0.295877934,0.258481026,0.289963961,n,2.081406116,2.323514205,2.488581767,2.288264774,2.579040028,2.630219329,2.471377062,2.319933927,2.579584496,2.511798033,2.471112578,2.412428669,2.462344024,2.758576509,2.848042468,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,16,61,77,1,main,0,1,0,0,mismatch1,0.679630995,1.600327969,0.914206982,0.562219858,0.897515059,0.430550098,0.444554091,5.315443993,1.451416016,2.455332041,3.84302187,0.541558027,n,3.658507824,2.832273177,3.204208995,2.961044534,2.749906181,2.953041744,2.634023692,2.647924611,3.725539546,3.161791911,3.390110231,3.584672856,2.733644997,3.169211932,3.830387192,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,18,69,87,1,main,0,0,0,1,match,1.482857227,1.232072115,0.479304075,0.646963835,2.118320942,0.865348101,3.256942987,0.445198059,1.16504097,1.301136971,0.61216712,0.842710018,y,2.317883015,3.171099338,3.090636128,2.680611121,2.810880004,3.32599176,2.937190845,3.512810156,2.648553262,3.066341198,3.114323017,2.78687,2.925678157,3.05164171,3.206890349,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,6,21,27,1,main,0,0,0,1,match,0.479264975,0.495411158,0.897254944,3.807044029,0.779026031,0.496697903,0.546160936,0.91399622,0.41306901,0.531435013,0.898778915,0.423748016,y,2.197504044,2.680575692,2.694965784,2.95291586,3.5805879,2.89155197,2.696092326,2.737320634,2.9609444,2.616022614,2.725450164,2.953652875,2.627107678,3.672494915,3.122892271,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,12,45,57,1,main,0,1,0,0,mismatch1,0.495742083,0.947105169,0.344788074,1.38302207,0.612429857,1.518151045,1.683853865,0.746190071,0.478648186,0.547513962,0.362878084,0.875758171,n,1.567197084,2.695255787,2.976398207,2.537552235,3.140829111,2.787056355,3.181314983,3.226304398,2.872849466,2.680016417,2.738395198,2.55976074,2.942384198,3.237496019,3.088078743,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,4,13,17,1,main,0,1,0,0,mismatch2,1.048002958,0.378134012,3.02278018,1.919789076,1.465273857,0.933134079,0.830470085,1.097788811,0.729920149,0.296165943,0.564226866,1.092852831,n,2.216443062,3.020362508,2.577645743,3.480406566,3.283253516,3.165918801,2.969944051,2.919323993,3.0405188,2.863275352,2.471535116,2.751453762,3.038561682,3.693952763,3.261907041,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,8,29,37,1,main,0,1,0,0,mismatch1,0.595470905,2.804587841,0.529095173,0.647171974,0.395365953,0.61418891,0.576880932,0.34472084,0.430496931,0.313128948,0.815260887,0.507722855,n,1.799076796,2.774860546,3.447869047,2.723533799,2.811019702,2.596999267,2.78830197,2.761086184,2.537467539,2.63397006,2.495723219,2.911296607,2.705626713,3.070505967,2.88942372,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,10,37,47,1,main,0,0,0,1,match,0.495909214,2.587435007,0.696542978,1.417207003,0.55627799,0.330483913,0.578630924,0.395671129,0.397040844,0.43028307,1.635060072,0.524039984,y,3.134490013,2.695402178,3.41286945,2.842947918,3.15143329,2.745291877,2.519150324,2.76240164,2.597334362,2.598835185,2.633754259,3.213533713,2.719364425,3.325053617,2.899115418,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,14,53,67,1,main,0,0,0,1,match,0.813864946,0.378850937,0.679516792,1.099632025,1.012760878,0.363424063,2.888445854,0.494924068,0.413537025,0.413333893,0.846029043,1.093777895,y,3.714925051,2.910552343,2.578468366,2.832200193,3.041247379,3.005506917,2.560413679,3.460664231,2.694538574,2.616514399,2.616301018,2.927385272,3.038929142,3.250212276,2.958306332,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,2,5,7,1,main,0,0,0,1,match,2.001704931,0.964186192,1.482990026,0.562100887,0.527614117,0.379912138,0.930295944,0.496098042,0.41133213,0.363167048,0.313428164,0.340160847,y,3.932434082,3.301400059,2.984160908,3.17113823,2.749814271,2.722316407,2.579683169,2.968621127,2.695567513,2.614192634,2.560106436,2.496138019,2.531684324,3.310712619,2.957813215,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,20,77,97,1,main,0,1,0,0,mismatch1,0.663383007,0.461658955,1.03144598,1.384437084,0.713131189,0.480618,0.546422005,0.495634079,0.346201897,0.325561047,0.461688042,1.362104893,n,2.719711065,2.821764343,2.664321264,3.013446488,3.141273224,2.853169431,2.681800032,2.737528181,2.69516116,2.539329443,2.512632436,2.664348626,3.134210553,3.383075909,2.925227481,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,11,41,52,2,main,0,0,1,0,mismatch1,0.361118078,0.810208082,0.645612955,0.395183086,0.344700098,0.346272945,0.377357006,0.846287012,0.39654088,0.396197081,0.362982988,0.507068157,n,4.238776922,2.55764923,2.908596571,2.809972236,2.596798348,2.537441407,2.539418561,2.576752418,2.927517676,2.598287966,2.597911272,2.559886271,2.705066338,3.017365632,3.094410991,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,7,25,32,2,main,0,0,1,0,mismatch1,0.261522055,0.22455287,0.193952084,0.211342096,1.030127048,0.396903038,0.30991888,0.459574938,0.31104517,0.229121923,0.194597006,0.173199892,n,1.583055973,2.41750832,2.35131861,2.28769445,2.32498601,3.012890791,2.598684423,2.491248034,2.662356337,2.492823462,2.360066646,2.289136154,2.238547617,2.607770367,2.886840337,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,20,77,97,2,main,0,1,0,0,mismatch1,0.277847052,0.177473068,0.194565058,0.16067791,0.211174965,0.212777853,0.177911043,0.210723162,0.195918798,0.246155024,0.344506025,0.339725971,n,5.655872822,2.443805793,2.249132457,2.289064848,2.205956174,2.324642431,2.327926422,2.250202906,2.323712274,2.292076108,2.391208704,2.537196822,2.531128749,2.55052549,2.60921219,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,4,13,17,2,main,0,1,0,0,mismatch2,0.328515053,0.394454002,0.345353127,0.329495907,0.327564001,0.312932968,0.361727953,0.812804937,0.47802496,0.363569975,0.37976408,0.490263939,n,7.790326118,2.516555274,2.595996367,2.538263393,2.517850024,2.515296167,2.495451319,2.558382071,2.909986333,2.679450574,2.56058801,2.579513885,2.69042995,2.829206631,3.110869016,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,16,61,77,2,main,0,1,0,0,mismatch1,0.256803989,0.193713903,0.277877092,0.444761038,0.344787121,0.362678766,0.327839136,0.277503014,0.630295038,0.379916906,0.344367027,0.608083963,n,3.759989023,2.409601765,2.287160791,2.443852745,2.648126735,2.537551035,2.559522129,2.515660797,2.443267704,2.799543888,2.57968862,2.537021561,2.78396355,2.858920873,2.957989246,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,12,45,57,2,main,0,1,0,0,mismatch1,0.294553995,0.160393953,0.595670938,0.344990969,0.2944839,0.279409885,0.896322012,0.695846081,0.74603796,0.563378811,2.05111599,0.808103085,n,5.065817118,2.469164917,2.205187991,2.775006412,2.537807726,2.469061556,2.446241767,2.952464062,2.842513186,2.872760926,2.750800509,3.31199022,2.907466765,2.973433557,3.158930335,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,3,9,12,2,main,0,0,1,0,mismatch1,0.311603069,0.324603796,0.395128965,0.311125994,0.561744928,0.375669003,0.343407154,0.863353014,0.377856016,0.396940947,0.412564993,0.490756035,n,5.762168884,2.493601726,2.511353594,2.596738867,2.492936297,2.74953916,2.574805362,2.535809338,2.936188409,2.577326341,2.598725901,2.615492374,2.690865649,2.84896151,3.093844926,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
SS,S,S,8,29,37,2,main,0,1,0,0,mismatch1,0.361829996,0.461844921,1.364434958,0.513552904,2.918976069,2.653527021,3.303936005,0.394366026,0.36299181,0.312911987,0.344045877,0.423696995,n,4.110104084,2.558504567,2.664496172,3.134952838,2.710585189,3.465230534,3.423823514,3.519031627,2.595899494,2.559896826,2.4954222,2.536616358,2.627055384,3.273692781,2.879301123,1,1,0.8,1,1,0.95,0,0.2,0,0,0.05,0.95,0.8,0.95,0.95,0.95,0.05,0.2,0.05,0.05,0.05,3.289707254,1.683242467,3.289707254,3.289707254,3.289707254,1.606464787,0,0,1.606464787
