Rctype,RC1,RC2,Group,Num,Item,Participant,V1,V2,V3,V4,Matching,CORR,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,Q_Exp_reponse_1.keys,Q_Exp_reponse_1.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,R23467810,log_R23467810,R234678,log_R234678,RC1_rt,log_RC1_rt,RC2_rt,log_RC2_rt,R3478,log_R3478,R78,log_R78,R34,log_R34
SS,S,S,15,57,72,51,0,0,1,0,match,1,0.426707029,0.295660973,0.428107023,0.393097878,2.182296991,3.020547867,0.478502989,0.661401987,0.39130187,0.392712116,y,4.2391119,2.630129797,2.470794002,2.631552352,2.594500699,3.338913854,3.480085722,2.679884655,2.820465495,2.592511923,2.5940743,5.670030833,3.753585421,5.277318717,3.722413324,1.116865874,3.048001021,4.160452843,3.619140604,1.961109877,3.292501927,1.139904976,3.056868649,0.821204901,2.914451533
OO,O,O,19,74,93,51,0,0,0,1,match,1,0.426810026,0.546664953,0.794188976,2.067497015,0.610029221,0.496232986,0.475713015,0.361713886,0.425302982,0.442815065,y,1.717013836,2.630234613,2.737721232,2.899923854,3.315444891,2.785350639,2.69568563,2.677345033,2.558365181,2.628698428,2.646222388,5.184825896,3.714734178,4.742010831,3.675962542,3.408350944,3.532544306,1.333659887,3.125045089,3.699112892,3.568097586,0.837426901,2.922946908,2.861685991,3.456621977
OO,O,O,16,62,78,51,0,0,1,0,mismatch1,1,0.426883936,0.713464022,0.761307001,0.695755005,3.951954126,0.395591021,1.329617023,0.528636932,0.360144854,0.342329979,n,1.332612991,2.630309812,2.853372078,2.881559824,2.842456339,3.596811895,2.597246426,3.123726567,2.723157501,2.556477214,2.534444933,4.766700983,3.678217909,4.424371004,3.645851537,2.170526028,3.336564998,2.253844976,3.352924041,3.315315961,3.520524924,1.858253955,3.269105066,1.457062006,3.163478034
SS,S,S,6,21,27,51,0,0,0,1,match,1,0.442660093,0.496099949,0.996800184,0.527193069,1.464081049,0.529654026,1.782844067,0.426788092,0.425624132,0.426299095,y,2.484982967,2.646070371,2.695569182,2.998608109,2.721969692,3.165565119,2.723992278,3.25111336,2.630212293,2.629026244,2.629714411,5.185678482,3.714805587,4.759379387,3.677550325,2.020093202,3.305371407,2.739286185,3.437637407,3.733625412,3.572130744,2.209632159,3.344319982,1.523993253,3.182983044
SO,S,O,16,63,79,51,0,0,0,1,mismatch2,1,0.443244934,0.429321051,0.679054976,6.262407064,0.507212877,0.429293871,1.279232979,0.962959051,0.443858147,0.42575407,n,1.323092937,2.646643781,2.632782184,2.831904936,3.796741294,2.705190271,2.632754688,3.106949647,2.98360782,2.647244196,2.629158808,10.46802306,4.019864671,10.04226899,4.00183185,7.370783091,3.867513631,2.671485901,3.426752886,9.18365407,3.963015516,2.24219203,3.350672805,6.94146204,3.841450953
OS,O,S,2,8,10,51,0,0,1,0,mismatch1,1,0.443772078,0.696675062,0.693794966,3.287631989,5.142743111,6.950259924,0.645455122,0.544250011,0.575649977,0.426069021,n,1.633068085,2.647159973,2.843030265,2.841231144,3.516883198,3.711194831,3.842001047,2.809866051,2.735798446,2.760158492,2.629479958,13.2441361,4.122023635,12.81806707,4.10782254,4.678102017,3.670069688,8.139965057,3.910622541,5.171132088,3.713585631,1.189705133,3.075439335,3.981426955,3.600038752
SO,S,O,1,3,4,51,0,0,1,0,match,1,0.460155964,0.446259975,1.347472191,1.696803808,3.268621922,0.796607971,0.476541996,0.328215122,0.910379171,0.526243925,y,6.150975943,2.662905055,2.649587937,3.129519811,3.22963163,3.514364689,2.901244648,2.67810118,2.516158587,2.959222313,2.721187095,5.618144988,3.749592943,5.091901063,3.706879957,3.490535974,3.542892118,1.601365089,3.204490356,3.849033117,3.585351648,0.804757118,2.905664827,3.044275999,3.483484024
SS,S,S,14,53,67,51,0,0,0,1,match,1,0.460381031,0.445768833,0.729686975,1.859230995,0.544543028,1.248598814,0.478430033,0.343683958,0.408987045,0.409152031,y,2.200405836,2.663117421,2.6491097,2.863136594,3.269333351,2.736032202,3.096422918,2.679818434,2.536159261,2.611709552,2.611884711,5.514551639,3.741510208,5.105399608,3.708029741,3.034686803,3.482113876,2.070712805,3.316119869,3.411031961,3.532885789,0.822113991,2.914932039,2.58891797,3.41311829
OS,O,S,1,4,5,51,0,0,0,1,match,1,0.477085829,0.496052027,0.893991947,2.384342909,0.50983882,0.445883036,0.561714172,0.393244028,0.325060129,0.359002113,y,2.47736001,2.678596517,2.695527229,2.951333607,3.377368714,2.7074329,2.64922095,2.749515381,2.594662136,2.511963703,2.555097005,5.534230232,3.743057222,5.175228119,3.713929498,3.774386883,3.576846414,1.400841236,3.146388917,4.233293056,3.626678334,0.9549582,2.979984362,3.278334856,3.515653311
SO,S,O,13,51,64,51,0,0,1,0,mismatch2,1,0.477136135,0.612725973,2.317792892,2.934778214,0.526313066,0.462809086,0.425461054,0.445142031,0.341583014,0.375592947,n,2.578074932,2.678642308,2.78726629,3.365074627,3.467575286,2.721244152,2.665401877,2.628859812,2.648498603,2.533496266,2.574717428,7.574302197,3.879342628,7.19870925,3.857254633,5.865297079,3.768290014,1.333412171,3.124964415,6.123174191,3.786976614,0.870603085,2.939820202,5.252571106,3.72037194
SO,S,O,8,31,39,51,0,0,0,1,mismatch2,1,0.49266696,0.479001045,0.512177944,1.363091946,0.741605043,0.479634047,0.727428913,0.662395,1.798105001,0.509349108,n,4.365522146,2.692553438,2.680336461,2.709420872,3.134525152,2.870172674,2.680910004,2.861790559,2.821117046,3.254815049,2.70701555,4.733078003,3.675143662,4.223728895,3.625696035,2.354270935,3.371856441,1.86945796,3.271715703,3.265093803,3.513895663,1.389823913,3.14295978,1.87526989,3.27306378
OS,O,S,6,24,30,51,0,0,1,0,match,1,0.50916791,0.512670994,2.399793863,0.946743011,0.477793932,0.378753901,0.311303854,0.476627827,0.442145109,0.424547911,y,7.189664125,2.706861025,2.709838747,3.380173938,2.976232108,2.67924063,2.578357115,2.493184497,2.678179394,2.645564825,2.627926708,5.450441361,3.736431672,5.02589345,3.701213277,3.859207868,3.586498172,1.166685582,3.066953831,4.134468555,3.616419693,0.787931681,2.896488563,3.346536874,3.524595615
OO,O,O,15,58,73,51,0,0,0,1,mismatch1,1,0.510617971,0.429109812,4.389619827,2.702227831,0.460153103,0.428885221,0.42633605,0.595919132,1.46174407,3.135070086,n,2.08249402,2.708096096,2.632568445,3.642426909,3.431721963,2.662902355,2.632341081,2.629752057,2.775187329,3.164871341,3.496247254,12.10716796,4.083042567,8.972097873,3.952894002,7.52095747,3.876273133,1.451140403,3.161709434,8.11410284,3.909240508,1.022255182,3.009559321,7.091847658,3.850759398
SS,S,S,7,25,32,51,0,0,1,0,mismatch1,1,0.559501886,0.596777916,2.033546925,1.513385057,0.660501003,0.395613909,1.816035986,1.11260891,0.792732954,0.49300313,n,1.70062995,2.747801555,2.775812744,3.308254198,3.179949441,2.819873481,2.597271552,3.25912445,3.046342534,2.899126912,2.692849677,7.960971833,3.900966087,7.467968703,3.873202489,4.143709898,3.617389343,3.324258805,3.521694828,6.475576878,3.811278464,2.928644896,3.466666716,3.546931982,3.54985286
OS,O,S,14,56,70,51,0,0,1,0,match,1,0.577133179,0.613287926,1.010627031,5.86273098,0.5110569,0.429058075,0.394766092,0.37687993,0.458996058,0.392716885,y,2.534027815,2.761276042,2.787664415,3.00459091,3.768099966,2.708469256,2.63251608,2.596339842,2.576203011,2.661808956,2.594079574,9.080066919,3.958089049,8.687350034,3.938887321,7.486645937,3.874287295,1.200704097,3.079435993,7.645004033,3.883377719,0.771646022,2.887418122,6.873358011,3.837168965
SS,S,S,11,41,52,51,0,0,1,0,mismatch1,1,0.593102932,0.880445957,0.675382853,0.508799076,0.44372797,0.696445227,1.214179993,1.246428013,0.608772993,0.576143026,n,1.481389046,2.773130071,2.944702704,2.82955003,2.706546314,2.647116805,2.842886966,3.084283072,3.095667201,2.784455378,2.760530309,5.797824145,3.763265039,5.221681119,3.717810347,2.064627886,3.314841789,3.157053233,3.499281905,3.644789935,3.561672503,2.460608006,3.391042433,1.184181929,3.073418429
SO,S,O,4,15,19,51,0,0,0,1,mismatch2,1,0.594110966,0.462494135,0.445065022,0.46033597,1.025853872,1.78350687,1.697733164,0.57891202,0.47706604,0.576632023,n,6.251640081,2.773867569,2.66510623,2.648423464,2.663074911,3.011085502,3.251274787,3.229869432,2.762612567,2.678578502,2.760898757,6.004679204,3.77848981,5.428047181,3.734643614,1.367895127,3.136052802,4.060152054,3.608542298,3.182046176,3.502706478,2.276645184,3.357295351,0.905400992,2.956840966
OO,O,O,7,26,33,51,0,0,0,1,mismatch1,1,0.642951012,1.19145298,0.811434984,1.448566198,5.793941975,3.405107975,1.44693017,1.164075136,0.825597048,0.509685993,n,3.036209822,2.808177884,3.076076908,2.909253728,3.160938347,3.762974142,3.532130888,3.160447572,3.065981013,2.916768131,2.707302699,9.977253436,3.999011004,9.467567443,3.976238408,3.451454162,3.53800211,6.016113281,3.779316005,4.871006488,3.687618708,2.611005306,3.416807754,2.260001182,3.354108666
SO,S,O,9,35,44,51,0,0,1,0,match,1,0.643226862,0.446270943,0.461602926,2.768018007,0.810570002,2.686484098,0.928169966,0.52898407,0.525430202,0.426358223,y,7.807174921,2.808364173,2.649598611,2.664268553,3.442168911,2.908790527,3.429184274,2.967627511,2.723442594,2.720515033,2.629774643,8.245888233,3.916237444,7.81953001,3.893180651,3.675891876,3.565362728,4.143638134,3.617381821,4.686774969,3.670874102,1.457154036,3.163505464,3.229620933,3.509151551
OO,O,O,4,14,18,51,0,0,1,0,mismatch2,1,0.644207001,0.396005869,0.556128979,1.615626097,0.457221985,0.396003008,0.393548012,0.41131711,0.427168131,0.375398159,n,3.444306135,2.80902544,2.597701622,2.745175526,3.20834086,2.660127105,2.597698485,2.594997723,2.614176776,2.630598845,2.574492138,4.144027234,3.617422601,3.768629075,3.576183394,2.567760945,3.409554589,1.20086813,3.079495319,2.976620198,3.473723424,0.804865122,2.905723108,2.171755076,3.336810845
OS,O,S,5,20,25,51,0,0,0,1,match,1,0.676772118,0.562838078,0.743706942,1.850499153,1.295650959,1.29893899,0.461225986,1.898661852,0.542133093,0.810566902,y,5.312856913,2.830442458,2.750383471,2.871401835,3.267288891,3.112488021,3.113588753,2.663913768,3.278447625,2.734105918,2.908788866,7.626437903,3.882321738,6.815871001,3.833521362,3.157044173,3.499280659,3.658826828,3.563341855,4.954093933,3.694964237,2.359887838,3.372891362,2.594206095,3.414004475
OS,O,S,17,68,85,51,0,0,0,1,mismatch2,1,0.677469015,0.713623047,0.660863876,0.696332932,0.760704994,1.465936899,1.531126022,0.761469126,0.442087173,0.492933035,n,7.711458921,2.830889437,2.853468867,2.820112013,2.842816935,2.881216267,3.166115277,3.185010938,2.881652299,2.645507914,2.692787924,6.322284937,3.800874065,5.829351902,3.765620273,2.070819855,3.31614232,3.758532047,3.575018258,3.649791956,3.56226811,2.292595148,3.360327369,1.357196808,3.13264283
OS,O,S,18,72,90,51,0,0,1,0,match,1,0.677578926,0.630087852,1.395531893,1.615751028,0.460901976,0.312229872,0.394964933,0.275616884,0.392281055,0.359091043,y,4.175844908,2.83095989,2.799401107,3.144739766,3.208374441,2.66360857,2.494474451,2.596558538,2.440305818,2.593597335,2.555204572,4.983273505,3.697514724,4.624182462,3.665034962,3.641370773,3.561264902,0.982811689,2.992470313,3.681864738,3.56606783,0.670581817,2.826451773,3.011282921,3.478751561
OO,O,O,12,46,58,51,0,0,1,0,mismatch2,1,0.69303298,0.896933794,1.430284023,1.598747969,0.658051968,0.780654907,1.145914078,0.461314917,0.493961096,0.927763939,n,8.339861155,2.840753902,2.952760387,3.155422287,3.203780006,2.818260192,2.892459094,3.059152055,2.663997498,2.693692746,2.967437488,7.241613627,3.85983535,6.313849688,3.800294239,3.925965786,3.59394651,2.387883902,3.378013208,4.636260987,3.666167876,1.607228995,3.206077759,3.029031992,3.48130386
SO,S,O,20,79,99,51,0,0,0,1,mismatch2,1,0.944931984,0.930817127,0.813211918,2.197310925,0.541120052,0.463051796,0.81041503,0.462178946,0.443377972,0.376051903,n,2.402518988,2.975400549,2.968864366,2.910203735,3.341891515,2.733293628,2.665629573,2.908707487,2.664810158,2.646774113,2.575247791,6.053037645,3.781973375,5.676985742,3.754117803,3.94133997,3.595643898,1.735645772,3.239461095,4.283116819,3.63175992,1.272593976,3.104689863,3.010522843,3.478641927
SO,S,O,5,19,24,51,0,0,1,0,match,1,1.328885078,0.713402987,1.04677105,1.011605024,0.62707901,0.512597084,0.794588804,0.595852852,0.558898211,0.409130096,y,1.906125069,3.123487425,2.853334923,3.019851703,3.005010978,2.797322264,2.709776131,2.900142441,2.775139022,2.747332719,2.611861428,5.083947897,3.706201091,4.674817801,3.669764689,2.771779061,3.44275861,1.90303874,3.279447629,3.44881773,3.537670243,1.390441656,3.14315277,2.058376074,3.313524725
SS,S,S,15,57,72,52,0,0,1,0,match,1,0.459781885,0.412742853,0.796190023,0.526607037,0.510251045,0.479202986,2.334635973,0.409758091,0.47497797,0.543092012,y,2.420161963,2.662551856,2.615679562,2.901016731,2.721486658,2.707783903,2.680519516,3.368219173,2.612527538,2.676673467,2.734873415,5.502228975,3.74053866,4.959136963,3.695406103,1.735539913,3.239434606,3.22359705,3.50834075,4.067191124,3.609294581,2.744394064,3.438446471,1.32279706,3.121493221
SS,S,S,7,25,32,52,0,0,1,0,mismatch1,1,0.509310961,0.49604702,0.746320963,2.968348026,0.794230938,0.847232103,0.512076855,0.476839066,0.525187016,0.559981108,n,2.954663992,2.706983023,2.695522845,2.87292564,3.472514819,2.8999468,2.928002404,2.709335147,2.678371829,2.720313981,2.748173376,6.606845141,3.819994127,6.046864033,3.781530203,4.210716009,3.624355951,1.836148024,3.26390769,4.70358491,3.672428988,0.988915921,2.995159369,3.714668989,3.56992012
OS,O,S,17,68,85,52,0,0,0,1,mismatch2,1,0.510234118,0.429538965,1.04536581,4.290376186,0.576956987,0.512638092,0.528922081,0.827914,0.475126028,0.493207932,n,9.946894169,2.707769495,2.633002566,3.019268292,3.632495373,2.761143437,2.709810874,2.723391698,2.917985227,2.676808822,2.693030053,8.127963066,3.909981721,7.634755134,3.882795113,5.765280961,3.760820477,1.869474173,3.27171947,6.692578077,3.825593446,1.356836081,3.132527384,5.335741996,3.727194822
OS,O,S,18,72,90,52,0,0,1,0,match,1,0.52726984,0.796846867,0.64338398,1.93332696,0.461003065,0.462301016,0.71270895,0.476301908,0.409281015,0.490487814,y,2.389716864,2.72203293,2.901374869,2.808470243,3.286305307,2.663703813,2.664924848,2.852912213,2.677882321,2.6120216,2.690628222,5.515357495,3.741573668,5.024869681,3.701124803,3.373557807,3.528088156,1.651311874,3.217829104,3.765721798,3.575848232,1.189010858,3.075185821,2.57671094,3.411065701
OO,O,O,16,62,78,52,0,0,1,0,mismatch1,1,0.527341127,0.445832014,3.670346975,2.36788106,0.474229813,0.612904787,0.526906967,0.478507996,0.460186005,0.677392006,n,6.85017705,2.722091643,2.649171251,3.564707122,3.374359884,2.675988853,2.787393013,2.721733941,2.679889199,2.662933407,2.830840067,8.779771805,3.943483228,8.102379799,3.908612597,6.484060049,3.811847028,1.61831975,3.209064334,7.043642998,3.847797336,1.005414963,3.002345344,6.038228035,3.78090951
SO,S,O,5,19,24,52,0,0,1,0,match,1,0.542691946,0.71325016,1.297840834,1.329565048,0.609786987,0.680374861,0.810799122,0.880219936,1.395151138,0.543169022,y,2.275572062,2.734553376,2.853241878,3.113221434,3.12370959,2.785178152,2.832748259,2.90891327,2.944591201,3.144621258,2.734934993,6.255218983,3.796242518,5.712049961,3.756791997,3.340656042,3.523831762,2.371393919,3.375003702,4.31842494,3.635325375,1.691019058,3.228148502,2.627405882,3.419527168
SS,S,S,3,9,12,52,0,0,1,0,mismatch1,1,0.543689013,1.198235989,1.966565847,1.012012959,0.660625935,0.69687891,0.562201977,0.49258399,0.541959047,0.626650095,n,8.104285002,2.735350557,3.078542359,3.293708493,3.005186074,2.819955619,2.843157321,2.749892368,2.692480292,2.73396647,2.79702511,6.555129767,3.816581294,5.928479672,3.772943335,4.176814795,3.620845219,1.751664877,3.243451022,4.033364773,3.605667501,1.054785967,3.023164343,2.978578806,3.474009095
OO,O,O,11,42,53,52,0,0,0,1,mismatch1,1,0.593770981,0.462368011,0.860716105,2.652423859,0.627236128,0.56248498,0.62776494,0.59553194,0.842508078,0.560628176,n,11.63631415,2.773618969,2.66498778,2.934859929,3.423642926,2.797431065,2.75011093,2.797797057,2.774905059,2.925574074,2.748674921,6.321918011,3.800848859,5.761289835,3.760519724,3.975507975,3.599392629,1.78578186,3.251828407,4.736436844,3.675451751,1.22329688,3.087531868,3.513139964,3.545695452
SO,S,O,20,79,99,52,0,0,0,1,mismatch2,1,0.610707045,0.746994019,1.598582029,0.91041398,0.574650049,0.947471142,0.727416039,0.745511055,1.998686075,0.794280052,n,5.200409889,2.78583293,2.873317125,3.203734926,2.959238918,2.759403448,2.976565991,2.861782873,2.872454088,3.300744587,2.899973656,6.470668316,3.810949139,5.676388264,3.754072093,3.255990028,3.512683066,2.420398236,3.383886828,3.981923103,3.600092869,1.472927094,3.168181251,2.508996009,3.39949997
OS,O,S,14,56,70,52,0,0,1,0,match,1,0.627258062,0.930989027,0.675972939,1.498377085,1.129815102,0.746767044,1.63263917,0.878237009,1.9638381,0.609484196,y,4.577796936,2.797446252,2.968944562,2.82992931,3.175621123,3.053007376,2.873185144,3.212890212,2.943611734,3.293105681,2.784962449,6.97246647,3.843386434,6.362982274,3.803660713,3.105339051,3.492109025,3.257643223,3.512903519,4.685226203,3.670730563,2.510876179,3.399825297,2.174350024,3.337329458
SO,S,O,1,3,4,52,0,0,1,0,match,1,0.660778046,0.49633503,0.876244068,1.729651928,0.476673126,0.462385893,0.543820858,0.444395065,0.508958817,0.526319027,y,2.857872963,2.820055605,2.695774928,2.942625091,3.237958715,2.678220668,2.665004576,2.735455861,2.647769227,2.706682642,2.721249071,5.079151869,3.705791199,4.552832842,3.658281705,3.102231026,3.491674137,1.450601816,3.161548217,3.594111919,3.555591597,0.988215923,2.994851847,2.605895996,3.415957079
OO,O,O,15,58,73,52,0,0,0,1,mismatch1,1,0.695097923,0.44572401,0.560552835,2.601991892,0.594021082,0.629555941,0.828031063,0.578931808,1.12699914,0.560153961,n,11.178334,2.842045991,2.649066029,2.748616553,3.415305939,2.773801859,2.799034327,2.918046629,2.762627411,3.051923585,2.748307411,6.20494151,3.792737692,5.644787549,3.751647601,3.608268737,3.557298876,2.036518812,3.308888426,4.569507598,3.659869404,1.406962871,3.148282637,3.162544727,3.500036676
OS,O,S,9,36,45,52,0,0,0,1,match,1,0.710869074,0.412271023,1.195969105,2.685511112,0.459859133,0.629781961,1.013509989,0.76166296,0.525336027,0.54282999,y,6.05366683,2.851789621,2.615182811,3.077719961,3.429026954,2.662624816,2.799190217,3.005828033,2.881762836,2.720437185,2.734663833,7.24153614,3.859830702,6.69870615,3.825990927,4.29375124,3.63283688,2.40495491,3.381106938,5.656653166,3.752559551,1.775172949,3.249240671,3.881480217,3.588997377
SO,S,O,8,31,39,52,0,0,0,1,mismatch2,1,0.726890087,0.830502033,1.749130011,1.747720003,1.092809916,1.081469059,2.934687853,0.662930965,0.811108112,0.576385021,n,3.294387102,2.861468746,2.9193407,3.242822091,3.242471857,3.038544627,3.034014099,3.467561914,2.821468305,2.909078745,2.760712686,9.582824945,3.981493555,9.006439924,3.954553156,4.327352047,3.636222228,4.679087877,3.670161202,7.094468832,3.850919885,3.597618818,3.556015146,3.496850014,3.543677005
OO,O,O,12,46,58,52,0,0,1,0,mismatch2,1,0.727037907,0.579834938,0.778326035,1.648524046,1.076122999,0.596211195,0.510797024,0.98016119,0.526978016,0.44278121,n,7.455928087,2.861557055,2.76330438,2.891161558,3.217095286,3.031861913,2.775400126,2.708248358,2.991297502,2.721792498,2.646189183,5.536635638,3.743245944,5.093854428,3.70704653,3.006685019,3.478087934,2.087169409,3.319557701,3.917808295,3.593043181,1.490958214,3.173465472,2.426850081,3.385042949
SS,S,S,10,37,47,52,0,0,0,1,match,1,0.79400301,0.51264596,1.130793095,1.981273174,2.518115044,1.365219116,3.086960077,3.301252842,0.81052494,0.643271208,y,3.541478157,2.899822149,2.709817539,3.053383148,3.296944359,3.401075568,3.135202361,3.489531013,3.518678788,2.908766383,2.808394113,12.02141547,4.079955607,11.37814426,4.056071436,3.624712229,3.559273533,7.753432035,3.889493984,9.500279188,3.977736368,6.388212919,3.805379383,3.112066269,3.493048836
SS,S,S,2,5,7,52,0,0,0,1,match,1,0.794630051,1.148383141,0.929423094,0.97863102,0.461116076,0.930393219,1.699632883,0.677199125,0.509331942,0.459613085,y,3.508728027,2.900164985,3.060086808,2.968213459,2.990618978,2.663810263,2.968666536,3.230355125,2.830716388,2.707000913,2.662392384,6.823275567,3.833992911,6.363662482,3.803707137,3.056437255,3.485215485,3.307225227,3.519463772,4.284886122,3.631939284,2.376832008,3.375998487,1.908054114,3.280590687
